#Prior LID estimate from AICC2023 (Bouchet et al., 2023)

#depth [m]	LID [m]	uncertainty [m]
843.15	81.0114	0.54059840435429
843.7	80.9227	0.54078963850571
844.25	80.8188	0.54112839521286
844.8	80.7033	0.54157202507857
845.35	80.5774	0.54210963008
845.9	80.443	0.54274815120714
846.45	80.3009	0.54349226395571
847	80.1497	0.54419931066143
847.55	79.9901	0.54467289841286
848.1	79.8217	0.54496394638
848.65	79.6475	0.54508756956
849.2	79.4712	0.54494391257143
849.75	79.296	0.54448976612714
850.3	79.1262	0.54372805134429
850.85	78.9649	0.54268568217286
851.4	78.8151	0.54136175819143
851.95	78.6783	0.53961581127429
852.5	78.5567	0.53755904653429
853.05	78.4524	0.53519583652429
853.6	78.3658	0.5326008951
854.15	78.2978	0.52984753700714
854.7	78.248	0.52691550382429
855.25	78.2159	0.52388406830429
855.8	78.2013	0.52071554254857
856.35	78.2035	0.51758251275
856.9	78.2231	0.51451660278286
857.45	78.2589	0.51149685995857
858	78.3107	0.50847025374857
858.55	78.3742	0.50548883224
859.1	78.4453	0.50266905217143
859.65	78.5178	0.50013620713857
860.2	78.5863	0.49785461965857
860.75	78.6496	0.49583489254143
861.3	78.7051	0.49383308384286
861.85	78.754	0.49202868777857
862.4	78.7958	0.49046484584
862.95	78.8301	0.48900374760857
863.5	78.8579	0.48755897714571
864.05	78.8803	0.48614725420143
864.6	78.8983	0.48472177229857
865.15	78.9125	0.48322932296429
865.7	78.9239	0.48173412256286
866.25	78.9331	0.48017354893857
866.8	78.94	0.4785553317
867.35	78.9455	0.47683998847571
867.9	78.9498	0.47502373509714
868.45	78.9546	0.47308323630714
869	78.9614	0.4709558987
869.55	78.9712	0.46870743275429
870.1	78.985	0.4663053449
870.65	79.0042	0.46387456180571
871.2	79.0302	0.46113885801714
871.75	79.062	0.45847199875286
872.3	79.0996	0.4558901453
872.85	79.1419	0.45324666287286
873.4	79.1888	0.45055341636429
873.95	79.2406	0.44791895838286
874.5	79.2971	0.44550230651286
875.05	79.3582	0.44347425776714
875.6	79.4236	0.44180261234429
876.15	79.4926	0.44039412660429
876.7	79.5654	0.43925662418286
877.25	79.6413	0.43853652576714
877.8	79.7198	0.43824381852571
878.35	79.8	0.43838137125
878.9	79.8819	0.43891342948571
879.45	79.9636	0.43979791345571
880	80.0439	0.44103515411714
880.55	80.1215	0.44267379077286
881.1	80.195	0.44478987546286
881.65	80.2635	0.44740125894857
882.2	80.3255	0.45042776778714
882.75	80.3802	0.45391863954
883.3	80.4271	0.45798847637286
883.85	80.4667	0.46233331104857
884.4	80.4994	0.46673585159
884.95	80.5258	0.47091317183857
885.5	80.5466	0.47519938802714
886.05	80.5628	0.47945885915143
886.6	80.5761	0.48371877609714
887.15	80.5883	0.48793176393
887.7	80.6009	0.49200509708
888.25	80.6154	0.49580521991857
888.8	80.6325	0.49929676195571
889.35	80.6533	0.50225185209571
889.9	80.679	0.50490695268714
890.45	80.7109	0.50717215646571
891	80.7498	0.50914997099
891.55	80.7959	0.5108487325
892.1	80.8502	0.51213571222571
892.65	80.9109	0.51295559250286
893.2	80.9776	0.51336015631
893.75	81.0491	0.51345850550571
894.3	81.1241	0.51331843976429
894.85	81.2016	0.51288590918857
895.4	81.2797	0.51224878311143
895.95	81.3574	0.51158590312143
896.5	81.4331	0.51102312999143
897.05	81.5059	0.51058289145
897.6	81.5747	0.51029875878571
898.15	81.6381	0.51023995030143
898.7	81.6954	0.51043249033714
899.25	81.7458	0.51092440391
899.8	81.7896	0.51189858214571
900.35	81.827	0.51327326069
900.9	81.8577	0.51492184423286
901.45	81.8826	0.51711153774429
902	81.902	0.51973607746714
902.55	81.9173	0.52264569566143
903.1	81.93	0.52592016978143
903.65	81.9413	0.52958396659571
904.2	81.9528	0.53339250066429
904.75	81.9668	0.53718832632571
905.3	81.9851	0.54097596278714
905.85	82.009	0.54485124328143
906.4	82.0392	0.54854982940143
906.95	82.076	0.55190438194857
907.5	82.1192	0.55474523345857
908.05	82.1689	0.55686581867857
908.6	82.2247	0.55838470714429
909.15	82.287	0.55922593306714
909.7	82.3543	0.55916362810571
910.25	82.425	0.55826506226429
910.8	82.4965	0.55653148163857
911.35	82.566	0.55402963577286
911.9	82.6319	0.55086961810714
912.45	82.6917	0.54711960897857
913	82.7439	0.54260963400571
913.55	82.7863	0.53741696519429
914.1	82.8166	0.53192926813429
914.65	82.8335	0.52623851313429
915.2	82.8353	0.52024403083286
915.75	82.8213	0.51414731945
916.3	82.7913	0.50823385452857
916.85	82.7457	0.50249452239857
917.4	82.6861	0.49667161273571
917.95	82.6154	0.4914500414
918.5	82.5354	0.48646506271143
919.05	82.4479	0.48212765945714
919.6	82.355	0.47834001303714
920.15	82.259	0.47505244563571
920.7	82.1634	0.47224719466286
921.25	82.0714	0.46982020388429
921.8	81.9863	0.46781992846857
922.35	81.9097	0.46638702218286
922.9	81.8425	0.46545716469286
923.45	81.7841	0.46490295726857
924	81.7335	0.46461314440143
924.55	81.6893	0.46459176817571
925.1	81.6507	0.46476977978286
925.65	81.6149	0.46512788001143
926.2	81.5798	0.46559831554857
926.75	81.5432	0.46603905913
927.3	81.5038	0.46636061511286
927.85	81.461	0.46650939451857
928.4	81.4139	0.46641495739857
928.95	81.361	0.46600731861571
929.5	81.3025	0.46530754630857
930.05	81.2378	0.46425545924571
930.6	81.1681	0.46275840604429
931.15	81.0935	0.46084387851857
931.7	81.0146	0.45864358010143
932.25	80.9324	0.45617817892857
932.8	80.8487	0.45348310559571
933.35	80.7652	0.45053746609714
933.9	80.6833	0.44738582017286
934.45	80.6049	0.44422078642714
935	80.5318	0.44081165492
935.55	80.4647	0.43753046122714
936.1	80.4046	0.43445812700143
936.65	80.3506	0.43152826875286
937.2	80.3027	0.42874588671286
937.75	80.2611	0.42621179451571
938.3	80.2261	0.42388688536571
938.85	80.1979	0.4217275966
939.4	80.1774	0.41991820872
939.95	80.1661	0.41852767199571
940.5	80.1645	0.41757250864429
941.05	80.1726	0.41701759771429
941.6	80.1889	0.41682460721571
942.15	80.2119	0.41701533432429
942.7	80.2409	0.41760723580286
943.25	80.2748	0.41861223807143
943.8	80.3129	0.42004206296429
944.35	80.3547	0.42188792100857
944.9	80.4	0.42415555005286
945.45	80.4488	0.42671701065714
946	80.5009	0.42958955310571
946.55	80.5564	0.43270869800571
947.1	80.6148	0.43597942908429
947.65	80.6773	0.43932155712429
948.2	80.744	0.44280630809714
948.75	80.8143	0.44676537424429
949.3	80.888	0.45027331859857
949.85	80.9651	0.45401541869857
950.4	81.0458	0.45798459824
950.95	81.1305	0.46198692928429
951.5	81.2194	0.46568484808571
952.05	81.313	0.46912959386571
952.6	81.4109	0.47256071472714
953.15	81.5126	0.47600116537857
953.7	81.6172	0.47924450657286
954.25	81.7238	0.48232481423
954.8	81.8317	0.48546778970286
955.35	81.9399	0.48838200206143
955.9	82.0489	0.49094103206857
956.45	82.1577	0.49334460401429
957	82.266	0.49562668123857
957.55	82.3732	0.49778609203857
958.1	82.4785	0.49987547506714
958.65	82.5814	0.50186239075714
959.2	82.6809	0.50374132323429
959.75	82.7754	0.50547038058429
960.3	82.8635	0.50711864301429
960.85	82.9442	0.50868718933714
961.4	83.0165	0.51013434241571
961.95	83.0801	0.51142034557286
962.5	83.1354	0.51263699846143
963.05	83.1828	0.51376435117143
963.6	83.2224	0.51483312005571
964.15	83.2545	0.51595736384857
964.7	83.2789	0.51702998116
965.25	83.296	0.51811461679857
965.8	83.3066	0.51927865198143
966.35	83.3112	0.52052768064429
966.9	83.3109	0.52194704927286
967.45	83.3065	0.52351202894429
968	83.2989	0.52525492799429
968.55	83.2897	0.52709277380143
969.1	83.2807	0.52904510159857
969.65	83.272	0.53120857935857
970.2	83.2644	0.53356016756143
970.75	83.2573	0.53606583798143
971.3	83.2507	0.53874341528571
971.85	83.2439	0.54163872797714
972.4	83.2363	0.54472741926714
972.95	83.2273	0.54802233731571
973.5	83.2163	0.55146550100857
974.05	83.2036	0.55499464604429
974.6	83.1892	0.55869307212286
975.15	83.1729	0.56249749132286
975.7	83.1542	0.56636585272143
976.25	83.1325	0.57032887972857
976.8	83.1058	0.57443728835857
977.35	83.0732	0.57868838291
977.9	83.0347	0.58298608404571
978.45	82.9902	0.58734346155286
979	82.9401	0.59187144822143
979.55	82.8837	0.59671699053857
980.1	82.8209	0.60173600430857
980.65	82.7517	0.60713942257429
981.2	82.6767	0.61237943321714
981.75	82.597	0.61758385400143
982.3	82.5135	0.62287073482429
982.85	82.426	0.62829048485714
983.4	82.3348	0.63383451874
983.95	82.239	0.63940854977143
984.5	82.1387	0.64463464716143
985.05	82.0328	0.64912282032714
985.6	81.9228	0.65388996915714
986.15	81.81	0.65837644036286
986.7	81.6964	0.66223212223857
987.25	81.5842	0.66533000194429
987.8	81.4732	0.66770517062571
988.35	81.3647	0.66931496614571
988.9	81.2592	0.66992405493429
989.45	81.1581	0.66959912841714
990	81.0623	0.66833549541143
990.55	80.9741	0.66585983974
991.1	80.8951	0.66267546372286
991.65	80.826	0.65862917322571
992.2	80.7675	0.65409530079
992.75	80.7199	0.64914319410571
993.3	80.6833	0.64389025046286
993.85	80.6581	0.63888825658429
994.4	80.6442	0.63428441067429
994.95	80.6421	0.63024135802714
995.5	80.6502	0.62712622397857
996.05	80.6671	0.62464024383714
996.6	80.6906	0.62263076578
997.15	80.719	0.62140055885714
997.7	80.7514	0.62097635106571
998.25	80.7863	0.62147232715429
998.8	80.8253	0.62270083438714
999.35	80.8666	0.62449277112857
999.9	80.9107	0.62696972333143
1000.45	80.9543	0.63032410375429
1001	80.9965	0.63422760517714
1001.55	81.0336	0.63834404341714
1002.1	81.0619	0.64261283702143
1002.65	81.0797	0.64700301350143
1003.2	81.085	0.65103441507571
1003.75	81.076	0.65482802104143
1004.3	81.0518	0.65835197430571
1004.85	81.0118	0.66160635648
1005.4	80.9557	0.66446395870857
1005.95	80.8835	0.66694773968857
1006.5	80.7955	0.66899199243571
1007.05	80.6921	0.67074093225571
1007.6	80.5746	0.67223847602857
1008.15	80.4441	0.67361161079571
1008.7	80.3027	0.67481368809286
1009.25	80.1535	0.67591619913714
1009.8	79.9981	0.67711386547714
1010.35	79.8397	0.67846778078
1010.9	79.6804	0.67990310504143
1011.45	79.5237	0.68149055861714
1012	79.373	0.68315753685571
1012.55	79.2301	0.68487084382571
1013.1	79.097	0.68676361076429
1013.65	78.9735	0.68870812469286
1014.2	78.8607	0.69059489628857
1014.75	78.7574	0.69217097483857
1015.3	78.6651	0.69365036798857
1015.85	78.586	0.69497303931857
1016.4	78.5209	0.69601114253143
1016.95	78.4708	0.69660445828857
1017.5	78.4355	0.69681148354714
1018.05	78.4145	0.69661309382286
1018.6	78.4065	0.69614934154429
1019.15	78.4096	0.69533099252429
1019.7	78.4221	0.69427986703714
1020.25	78.4417	0.69305678099429
1020.8	78.4669	0.69173577705143
1021.35	78.496	0.69048439352571
1021.9	78.5286	0.68931669169143
1022.45	78.5623	0.68818634411429
1023	78.5953	0.68708388761286
1023.55	78.6264	0.68620403123143
1024.1	78.6545	0.68552579718286
1024.65	78.6788	0.68502718533286
1025.2	78.6974	0.68464995331429
1025.75	78.71	0.68452343997714
1026.3	78.7158	0.68454700091857
1026.85	78.7152	0.68429316447857
1027.4	78.7081	0.68398793696571
1027.95	78.6932	0.68352139564143
1028.5	78.671	0.68275750509571
1029.05	78.6415	0.68173476322143
1029.6	78.6052	0.68053502856429
1030.15	78.5632	0.67902638735
1030.7	78.5158	0.67714111308
1031.25	78.4641	0.67502996772
1031.8	78.4089	0.67292269187
1032.35	78.3506	0.67053370637429
1032.9	78.2909	0.66786551307286
1033.45	78.23	0.66510950381714
1034	78.1684	0.66262728983286
1034.55	78.1061	0.66006428721714
1035.1	78.0435	0.65775474281143
1035.65	77.979	0.65572229183429
1036.2	77.9121	0.65387161795
1036.75	77.8409	0.65232509598571
1037.3	77.7661	0.65140937301571
1037.85	77.6864	0.65113408631286
1038.4	77.6045	0.65149605763143
1038.95	77.5222	0.65240248382
1039.5	77.4419	0.65374042843
1040.05	77.3654	0.65546164014
1040.6	77.2936	0.65756281618714
1041.15	77.2274	0.65993710240286
1041.7	77.171	0.66253256243429
1042.25	77.1263	0.66513988468714
1042.8	77.0962	0.66776427122286
1043.35	77.0818	0.67003026045571
1043.9	77.0853	0.67181565726
1044.45	77.1059	0.67300237252714
1045	77.1441	0.67328303494571
1045.55	77.197	0.67243907686857
1046.1	77.262	0.67063445242286
1046.65	77.3345	0.66770900852143
1047.2	77.4107	0.66365618099714
1047.75	77.4859	0.65861167566429
1048.3	77.556	0.65318241924143
1048.85	77.6155	0.64639498432714
1049.4	77.6619	0.63859119755714
1049.95	77.6933	0.6302978014
1050.5	77.7098	0.62221598836571
1051.05	77.7109	0.61338200659714
1051.6	77.6986	0.60417666717571
1052.15	77.6734	0.59415811919571
1052.7	77.638	0.58369539213429
1053.25	77.5946	0.57342149151286
1053.8	77.5455	0.56328908884714
1054.35	77.4941	0.55334359378714
1054.9	77.4431	0.54356547285286
1055.45	77.3959	0.53464167921714
1056	77.3555	0.52627851934714
1056.55	77.3246	0.51809300844143
1057.1	77.3059	0.51096803854
1057.65	77.3	0.50444020604286
1058.2	77.3087	0.49856547013286
1058.75	77.3317	0.49361858214143
1059.3	77.3697	0.4895696638
1059.85	77.422	0.48607514891571
1060.4	77.4876	0.48339894110714
1060.95	77.5644	0.48145898506143
1061.5	77.6511	0.48021877580429
1062.05	77.7454	0.47954579891143
1062.6	77.8466	0.47946248593857
1063.15	77.9531	0.47998751161
1063.7	78.064	0.48111614607143
1064.25	78.1778	0.48293295190143
1064.8	78.2946	0.48533208274714
1065.35	78.4136	0.48795688993286
1065.9	78.5352	0.49108480383286
1066.45	78.6588	0.49450161685
1067	78.7843	0.49812131629429
1067.55	78.9106	0.50193487550571
1068.1	79.0363	0.50601515403571
1068.65	79.1613	0.51063776067429
1069.2	79.2843	0.51550757414857
1069.75	79.4048	0.52040570234
1070.3	79.5223	0.52545477509286
1070.85	79.636	0.53032248063857
1071.4	79.7464	0.53554569995
1071.95	79.8538	0.54087073473571
1072.5	79.9579	0.54624507769714
1073.05	80.0588	0.55183509888286
1073.6	80.1564	0.55735091856143
1074.15	80.2508	0.56265637060857
1074.7	80.3429	0.56790668335571
1075.25	80.4336	0.57296510092571
1075.8	80.5242	0.57766919915286
1076.35	80.6166	0.58214745226714
1076.9	80.7127	0.58598043138
1077.45	80.8147	0.58931201798286
1078	80.9255	0.59203067912429
1078.55	81.0454	0.59418358317286
1079.1	81.1749	0.59555146796143
1079.65	81.3129	0.59589847679286
1080.2	81.542	0.59530005991857
1080.75	81.7443	0.59370309129429
1081.3	81.9169	0.59123818951429
1081.85	82.0606	0.58811949599429
1082.4	82.1719	0.58426617734
1082.95	82.2566	0.57977430140429
1083.5	82.3219	0.57481013716
1084.05	82.3644	0.56936427089286
1084.6	82.3812	0.56347325202714
1085.15	82.374	0.55748287266857
1085.7	82.348	0.55130071521143
1086.25	82.3032	0.54493872751
1086.8	82.2388	0.53824745140571
1087.35	82.1503	0.53109919558429
1087.9	82.032	0.52404218099143
1088.45	81.8922	0.51659302099571
1089	81.7336	0.50925250143143
1089.55	81.5644	0.50127941135857
1090.1	81.3876	0.49384387056143
1090.65	81.2087	0.48582640917429
1091.2	81.0384	0.47793883049286
1091.75	80.8963	0.47003453877
1092.3	80.791	0.46203604782714
1092.85	80.7289	0.45386270240714
1093.4	80.7293	0.4459279703
1093.95	80.6784	0.43853331641143
1094.5	80.6613	0.43180674571429
1095.05	80.6893	0.42508100715857
1095.6	80.7657	0.41856080376429
1096.15	80.9053	0.41247456702286
1096.7	81.1078	0.40720276654857
1097.25	81.3618	0.40234125799286
1097.8	81.6638	0.39833171496857
1098.35	82.0098	0.39494911756571
1098.9	82.385	0.39229514655857
1099.45	82.7653	0.39047105422714
1100	83.1269	0.38952867111857
1100.55	83.4475	0.38948589512857
1101.1	83.7189	0.39027225148143
1101.65	83.9423	0.39177223434571
1102.2	84.1025	0.39407273608857
1102.75	84.1956	0.39706861955429
1103.3	84.2132	0.40095618256286
1103.85	84.1604	0.40584055122143
1104.4	84.0481	0.41150913216714
1104.95	83.8851	0.41791581449286
1105.5	83.6624	0.42498570625429
1106.05	83.388	0.43260745294714
1106.6	83.0843	0.44066349983
1107.15	82.7471	0.44911974598429
1107.7	82.3886	0.45820694178571
1108.25	82.0206	0.46730054590429
1108.8	81.6495	0.47611145709571
1109.35	81.286	0.48472481693571
1109.9	80.9236	0.49312392953857
1110.45	80.5637	0.50112893632143
1111	80.2146	0.50869370177571
1111.55	79.8793	0.51587009096714
1112.1	79.5562	0.52245763298571
1112.65	79.2451	0.52826787656
1113.2	78.9488	0.53343190882571
1113.75	78.6829	0.53764527629714
1114.3	78.4603	0.54104717328286
1114.85	78.2849	0.54340790718
1115.4	78.1628	0.54497267089
1115.95	78.0983	0.54560694916429
1116.5	78.084	0.54532733636571
1117.05	78.1145	0.54425419453857
1117.6	78.1868	0.54247968037857
1118.15	78.2882	0.54018768823429
1118.7	78.4077	0.53740019764429
1119.25	78.5512	0.53406205312429
1119.8	78.7111	0.53048130235857
1120.35	78.8605	0.52676422549714
1120.9	78.9933	0.52294166897857
1121.45	79.1016	0.51898586752571
1122	79.1765	0.51490255118286
1122.55	79.2066	0.51116005966571
1123.1	79.1888	0.50751198379857
1123.65	79.1482	0.50424439652429
1124.2	79.1048	0.50123245863714
1124.75	79.0669	0.49840984306857
1125.3	79.0392	0.49604294158429
1125.85	79.0268	0.49417363357429
1126.4	79.0321	0.49278671125286
1126.95	79.0639	0.49187647939143
1127.5	79.1218	0.49141208789286
1128.05	79.2086	0.49133312551286
1128.6	79.3255	0.49165520142143
1129.15	79.4582	0.49231606876286
1129.7	79.6018	0.49314523644857
1130.25	79.7592	0.49414686945
1130.8	79.9405	0.49525433251714
1131.35	80.1449	0.49644876074857
1131.9	80.3828	0.49775117829714
1132.45	80.6609	0.49900430971
1133	80.9601	0.50003177763286
1133.55	81.2615	0.50076194251857
1134.1	81.5535	0.50116735184571
1134.65	81.8251	0.50105513614143
1135.2	82.0644	0.50049001564143
1135.75	82.2621	0.49948631756857
1136.3	82.4357	0.49805409485571
1136.85	82.5963	0.49627327597143
1137.4	82.7322	0.49400519971
1137.95	82.8269	0.49139639507
1138.5	82.8713	0.48837926811
1139.05	82.8602	0.48499848015286
1139.6	82.7975	0.48152975262571
1140.15	82.7017	0.47778608385571
1140.7	82.5856	0.47348895461429
1141.25	82.4565	0.46938987885714
1141.8	82.3207	0.46557040073571
1142.35	82.1861	0.46189104389571
1142.9	82.0651	0.45828210814143
1143.45	81.9659	0.45483550156714
1144	81.9047	0.45160018812
1144.55	81.8887	0.44845030049286
1145.1	81.9251	0.4455514721
1145.65	82.0001	0.44285216644286
1146.2	82.0814	0.44026214329
1146.75	82.139	0.43775657915857
1147.3	82.1452	0.43539434562714
1147.85	82.0777	0.43313550337
1148.4	81.932	0.43084674980143
1148.95	81.7112	0.42851499261143
1149.5	81.4274	0.42633738095429
1150.05	81.0728	0.42419968690857
1150.6	80.6484	0.42208190599
1151.15	80.1623	0.41989815519714
1151.7	79.643	0.41786281106429
1152.25	79.1218	0.41586281564286
1152.8	78.6376	0.41378225720429
1153.35	78.2146	0.41162576474429
1153.9	77.8627	0.40937473392429
1154.45	77.5911	0.40709771985
1155	77.4091	0.40483101682
1155.55	77.3179	0.40255714531857
1156.1	77.326	0.40041206235714
1156.65	77.4436	0.39829748773
1157.2	77.6796	0.39623342047429
1157.75	78.0338	0.39416950434
1158.3	78.4841	0.3922094247
1158.85	78.9995	0.39035501375
1159.4	79.5515	0.38869985836286
1159.95	80.1126	0.38732110148714
1160.5	80.659	0.38615761718429
1161.05	81.1752	0.38514109904286
1161.6	81.6589	0.38434819948429
1162.15	82.1099	0.38367322119714
1162.7	82.7588	0.38323014017286
1163.25	83.2393	0.38295140445143
1163.8	83.5706	0.38279093577857
1164.35	83.7709	0.38272695988143
1164.9	83.8683	0.38279263899
1165.45	83.8792	0.38293812964
1166	83.8179	0.38309854653714
1166.55	83.6905	0.38324737551
1167.1	83.5103	0.38334787679571
1167.65	83.2915	0.38337053321143
1168.2	83.0468	0.38328462556857
1168.75	82.7888	0.38301154371571
1169.3	82.5373	0.38252167436
1169.85	82.3031	0.38181844772286
1170.4	82.0958	0.38084040230143
1170.95	81.9206	0.37952355834
1171.5	81.7746	0.37788224248429
1172.05	81.6637	0.37590612495
1172.6	81.5948	0.37345938340143
1173.15	81.5689	0.37063621572286
1173.7	81.591	0.36762848144143
1174.25	81.6704	0.36448117827571
1174.8	81.82	0.36119900565286
1175.35	82.0521	0.35759949569571
1175.9	82.3685	0.35355404610143
1176.45	82.4218	0.34930622284714
1177	82.4675	0.34513295974143
1177.55	82.5088	0.34091443465
1178.1	82.5499	0.33657727615571
1178.65	82.5906	0.33220516111571
1179.2	82.6335	0.32813790371286
1179.75	82.6823	0.32406262583
1180.3	82.7399	0.31988805660571
1180.85	82.8072	0.31565214627143
1181.4	82.8831	0.31137828236714
1181.95	82.9649	0.30708409926
1182.5	83.0497	0.30250682343571
1183.05	83.1333	0.29819439072286
1183.6	83.2172	0.29386680341286
1184.15	83.3025	0.28968829439
1184.7	83.3917	0.28550723834714
1185.25	83.4846	0.28145091911571
1185.8	83.5777	0.27755841675714
1186.35	83.6685	0.27381090332
1186.9	83.7545	0.27016405019857
1187.45	83.8348	0.26650299794
1188	83.9101	0.26299322238429
1188.55	83.9798	0.25947066156429
1189.1	84.0449	0.25601726791
1189.65	84.1052	0.25479098370571
1190.2	84.16	0.25480273376429
1190.75	84.2035	0.25481448560857
1191.3	84.2324	0.25482601669714
1191.85	84.2431	0.25483727541857
1192.4	84.2358	0.25484853414143
1192.95	84.2116	0.25485967637286
1193.5	84.1719	0.25487080239286
1194.05	84.1179	0.25488195849571
1194.6	84.0499	0.25489319298143
1195.15	83.969	0.25490442746714
1195.7	83.8772	0.25491547391429
1196.25	83.7779	0.25492644052286
1196.8	83.6761	0.25493740077571
1197.35	83.5753	0.25494826755286
1197.9	83.4762	0.25495913433
1198.45	83.3806	0.25497011246
1199	83.2882	0.25498125682857
1199.55	83.2038	0.25499240119571
1200.1	83.1301	0.25500391655
1200.65	83.0729	0.25501552180571
1201.2	83.0372	0.25502733843143
1201.75	83.0296	0.25503962151571
1202.3	83.0533	0.2550519046
1202.85	83.1058	0.2550638007
1203.4	83.1836	0.25507567912
1203.95	83.2795	0.25508726403429
1204.5	83.3922	0.25509857860714
1205.05	83.5208	0.25510989318
1205.6	83.6652	0.25512123502
1206.15	83.824	0.25771060211857
1206.7	83.9958	0.26090458664
1207.25	84.1763	0.26390548506143
1207.8	84.3612	0.26688230913286
1208.35	84.5437	0.26968339512857
1208.9	84.7125	0.27241616071429
1209.45	84.8624	0.27515962569857
1210	84.9858	0.27790294494143
1210.55	85.0819	0.28066239864
1211.1	85.1482	0.28327499503143
1211.65	85.187	0.28595974608857
1212.2	85.1996	0.28850001271857
1212.75	85.1907	0.29098813483857
1213.3	85.1643	0.29340525277
1213.85	85.1291	0.29571497628571
1214.4	85.0903	0.29796499392286
1214.95	85.056	0.30024609244429
1215.5	85.0262	0.30249314611571
1216.05	85.0035	0.30475366639714
1216.6	84.9877	0.30695338758714
1217.15	84.9797	0.30915241748286
1217.7	84.9824	0.31142908857429
1218.25	84.9971	0.31382619514857
1218.8	85.0228	0.3163295695
1219.35	85.0584	0.31876193121429
1219.9	85.0973	0.32120152404571
1220.45	85.1352	0.32384665245429
1221	85.1643	0.32653930736429
1221.55	85.1801	0.32922654265571
1222.1	85.1773	0.33198203123286
1222.65	85.1613	0.33477675124571
1223.2	85.1343	0.33742771981429
1223.75	85.1034	0.33988487581857
1224.3	85.0732	0.34257945674143
1224.85	85.0536	0.34532403696286
1225.4	85.0488	0.34804197231857
1225.95	85.0683	0.35073770127571
1226.5	85.1121	0.35337643411429
1227.05	85.1814	0.35598133873143
1227.6	85.2736	0.35863509346286
1228.15	85.3869	0.36134758210857
1228.7	85.5176	0.36399247487714
1229.25	85.6632	0.36661284851143
1229.8	85.8226	0.36927762773857
1230.35	85.9919	0.37203617470714
1230.9	86.1646	0.37486083702571
1231.45	86.3338	0.37772112861857
1232	86.4927	0.38056157446714
1232.55	86.6351	0.38347541272857
1233.1	86.7552	0.38657920505143
1233.65	86.8535	0.38989579895857
1234.2	86.9279	0.39343805585571
1234.75	86.9752	0.39737107963
1235.3	86.9928	0.40157478982
1235.85	86.9851	0.40604419397714
1236.4	86.9541	0.41078554902714
1236.95	86.9072	0.41576360566571
1237.5	86.8466	0.42107133119857
1238.05	86.7764	0.42669491258714
1238.6	86.6952	0.43266528551857
1239.15	86.6044	0.43891769149571
1239.7	86.4965	0.44526264140286
1240.25	86.3709	0.45098880023143
1240.8	86.2239	0.45706394082571
1241.35	86.057	0.46288240345143
1241.9	85.8714	0.46843506265857
1242.45	85.6716	0.47359113964143
1243	85.4587	0.47866689090286
1243.55	85.2342	0.48327130485429
1244.1	85.0003	0.48756017677
1244.65	84.7624	0.49148077458429
1245.2	84.526	0.49478213289143
1245.75	84.2967	0.49728533917429
1246.3	84.0797	0.49874611126286
1246.85	83.8796	0.49948940293
1247.4	83.6984	0.49962499595714
1247.95	83.5368	0.49910507858714
1248.5	83.4008	0.49809789860571
1249.05	83.2976	0.49676702612286
1249.6	83.2293	0.49518266616286
1250.15	83.1985	0.49327586123429
1250.7	83.1987	0.49109083333143
1251.25	83.2257	0.48869314269857
1251.8	83.2684	0.48627690826857
1252.35	83.319	0.48396686085286
1252.9	83.3643	0.48168216273
1253.45	83.3991	0.47936485154286
1254	83.4176	0.47703267289286
1254.55	83.4185	0.47465103034714
1255.1	83.3984	0.47236097848714
1255.65	83.3585	0.46992501935143
1256.2	83.2981	0.46762425371857
1256.75	83.2234	0.46527311306143
1257.3	83.1372	0.46282521969
1257.85	83.0448	0.46038853212429
1258.4	82.9502	0.45789079392429
1258.95	82.86	0.45530910527429
1259.5	82.7782	0.45264529682857
1260.05	82.7099	0.4499128149
1260.6	82.659	0.44705490862857
1261.15	82.63	0.44415317921286
1261.7	82.6243	0.44109559202143
1262.25	82.6423	0.43794567160714
1262.8	82.6792	0.43447665376143
1263.35	82.7292	0.43090388910429
1263.9	82.7877	0.42745356068429
1264.45	82.8438	0.42404496704143
1265	82.8868	0.42056765930571
1265.55	82.9093	0.41749256620714
1266.1	82.9052	0.41456643015429
1266.65	82.8723	0.41180119764143
1267.2	82.8047	0.40936429818143
1267.75	82.6954	0.40720660005143
1268.3	82.5408	0.40530768266143
1268.85	82.3373	0.40366690079857
1269.4	82.0878	0.40257872369143
1269.95	81.7904	0.40205892329857
1270.5	81.4544	0.40198707588857
1271.05	81.0867	0.40241326058857
1271.6	80.7007	0.40335908679714
1272.15	80.3104	0.40474516551714
1272.7	79.9224	0.40649041927571
1273.25	79.5456	0.40871068197429
1273.8	79.183	0.41137917267571
1274.35	78.841	0.41439527037714
1274.9	78.5229	0.4177059018
1275.45	78.2344	0.42111900658
1276	77.9807	0.42452745671714
1276.55	77.7657	0.42830637370429
1277.1	77.5934	0.43201832172143
1277.65	77.4592	0.4353913989
1278.2	77.3621	0.43849334905143
1278.75	77.2995	0.44173148781571
1279.3	77.2683	0.44460324986143
1279.85	77.2586	0.44698525854714
1280.4	77.2658	0.44869078440714
1280.95	77.2822	0.44980829815857
1281.5	77.307	0.45049889295714
1282.05	77.3367	0.45079582132286
1282.6	77.3752	0.45070694402429
1283.15	77.4217	0.45029327073571
1283.7	77.4851	0.44950558030714
1284.25	77.5664	0.44838346155286
1284.8	77.6727	0.44693734241429
1285.35	77.8015	0.44526255883857
1285.9	77.9486	0.44338849753143
