#depth	age	sigma_age	deporate	sigma_deporate	deporate_model	sigma_deporate_model
5.580000000000000000e+02	2.992547107416825020e+04	5.738121011214838774e+01	2.703671491196482091e+00	5.261835668814188516e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.590000000000000000e+02	2.992584094158862717e+04	5.737015273621210554e+01	2.613039121334070902e+00	5.085238050779478769e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.600000000000000000e+02	2.992622363773421239e+04	5.736097621147832371e+01	2.494035334302663109e+00	4.853244611451271950e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.610000000000000000e+02	2.992662459436311110e+04	5.735440380282062733e+01	2.361808160766875275e+00	4.595328179206411789e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.620000000000000000e+02	2.992704799877698679e+04	5.735132311072462130e+01	2.251113031706314160e+00	4.379171852348382465e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.630000000000000000e+02	2.992749222347202158e+04	5.735241169393066940e+01	2.171241616209275804e+00	4.222925734194950209e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.640000000000000000e+02	2.992795278944152597e+04	5.735795585245622874e+01	2.112362484851633582e+00	4.107513133023350527e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.650000000000000000e+02	2.992842619303923857e+04	5.736797725067410880e+01	2.068349695506525698e+00	4.021059117587256537e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.660000000000000000e+02	2.992890967027820443e+04	5.738228728539260715e+01	2.035529637884784471e+00	3.956453181563377886e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.670000000000000000e+02	2.992940094290886918e+04	5.740052988172000425e+01	2.012029811668594181e+00	3.910081522196356296e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.680000000000000000e+02	2.992989795343734295e+04	5.742220813797574408e+01	1.997529322617840108e+00	3.881340173352332723e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.690000000000000000e+02	2.993039857187066445e+04	5.744669313924534748e+01	1.993353099941010509e+00	3.872816366184382186e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.700000000000000000e+02	2.993090023913675395e+04	5.747321397667415255e+01	2.002970195971575329e+00	3.891255413023098964e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.710000000000000000e+02	2.993139949768888255e+04	5.750082859781037570e+01	2.022144121993379340e+00	3.928395885823071421e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.720000000000000000e+02	2.993189402228242034e+04	5.752869771726606984e+01	2.037158810370637063e+00	3.957524138629267885e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.730000000000000000e+02	2.993238490202871617e+04	5.755645193219523748e+01	2.043039607765589238e+00	3.968934287509819470e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.740000000000000000e+02	2.993287436879979577e+04	5.758402083108506986e+01	2.043458897525940010e+00	3.969750086375756215e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.750000000000000000e+02	2.993336373513900253e+04	5.761138297026824517e+01	2.040975421147325441e+00	3.964934882773033298e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.760000000000000000e+02	2.993385369694336259e+04	5.763854527610270395e+01	2.037353255695362186e+00	3.957910542568233492e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.770000000000000000e+02	2.993434452984001473e+04	5.766552953511632751e+01	2.033798753308168283e+00	3.951017105316600997e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.780000000000000000e+02	2.993483622057311732e+04	5.769236266138771896e+01	2.031108833063394847e+00	3.945800433945147123e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.790000000000000000e+02	2.993532856248199096e+04	5.771906936215833639e+01	2.029727671342356210e+00	3.943122163098215172e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.800000000000000000e+02	2.993582123941304962e+04	5.774566691384983841e+01	2.029701026607139358e+00	3.943071084385055158e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.810000000000000000e+02	2.993631392281168519e+04	5.777216261440071321e+01	2.030629198997690565e+00	3.944871896984351700e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.820000000000000000e+02	2.993680638101158547e+04	5.779855473551049272e+01	2.031859936091946928e+00	3.947259407599255088e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.830000000000000000e+02	2.993729854091997186e+04	5.782483643083149616e+01	2.032866544875344683e+00	3.949211984007412912e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.840000000000000000e+02	2.993779045712692823e+04	5.785100017013270701e+01	2.033432472858599294e+00	3.950309599466366173e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.850000000000000000e+02	2.993828223642786179e+04	5.787704052383365649e+01	2.033570899389157471e+00	3.950577858135835285e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.860000000000000000e+02	2.993877398225304933e+04	5.790295500141120755e+01	2.033401656732234830e+00	3.950249247289134402e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.870000000000000000e+02	2.993926576900688087e+04	5.792874368977452804e+01	2.033075972750523430e+00	3.949617150481187444e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.880000000000000000e+02	2.993975763454137268e+04	5.795440836583190958e+01	2.032730975545907981e+00	3.948947593443622672e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.890000000000000000e+02	2.994024958355579292e+04	5.797995149774731516e+01	2.032463436263472367e+00	3.948428310025616117e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.900000000000000000e+02	2.994074159732694170e+04	5.800537539523646302e+01	2.032318158950101150e+00	3.948146222279220741e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.910000000000000000e+02	2.994123364626898183e+04	5.803068166419309648e+01	2.032290743224417717e+00	3.948092801340168378e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.920000000000000000e+02	2.994172570184879078e+04	5.805587102301529967e+01	2.032343906489482599e+00	3.948195729958532851e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.930000000000000000e+02	2.994221774455711784e+04	5.808094343209721444e+01	2.032430356552492157e+00	3.948363270483075116e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.940000000000000000e+02	2.994270976633625469e+04	5.810589840149863505e+01	2.032511340359944185e+00	3.948520245926931072e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.950000000000000000e+02	2.994320176851117139e+04	5.813073532016760936e+01	2.032564875937157289e+00	3.948624009747221386e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.960000000000000000e+02	2.994369375772728017e+04	5.815545369807575327e+01	2.032585292435980406e+00	3.948663555454550611e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.970000000000000000e+02	2.994418574200155490e+04	5.818005328450229285e+01	2.032578446030536945e+00	3.948650237645619399e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.980000000000000000e+02	2.994467772793299810e+04	5.820453407771827870e+01	2.032555859432028988e+00	3.948606404292005490e+00	2.000000000000000042e-02	2.000000000000000000e+00
5.990000000000000000e+02	2.994516971933159220e+04	5.822889626417020992e+01	2.032529594120930039e+00	3.948555449795280836e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.000000000000000000e+02	2.994566171708793263e+04	5.825314012843821132e+01	2.032508771451768226e+00	3.948515066200496193e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.010000000000000000e+02	2.994615371988469633e+04	5.827726596784152235e+01	2.032498040413847740e+00	3.948494270349719226e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.020000000000000000e+02	2.994664572527910059e+04	5.830127403306187972e+01	2.032497782725556146e+00	3.948493801048855723e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.030000000000000000e+02	2.994713773073588163e+04	5.832516450239815953e+01	2.032505448387178060e+00	3.948508709208134793e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.040000000000000000e+02	2.994762973433704974e+04	5.834893748555283111e+01	2.032517252402474384e+00	3.948531648890886814e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.050000000000000000e+02	2.994812173508086562e+04	5.837259304583147212e+01	2.032529601076113579e+00	3.948555644213618709e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.060000000000000000e+02	2.994861373283552166e+04	5.839613122826419556e+01	2.032539931726495830e+00	3.948575718761552888e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.070000000000000000e+02	2.994910572808953293e+04	5.841955208419203416e+01	2.032546945592147214e+00	3.948589348150714162e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.080000000000000000e+02	2.994959772164577953e+04	5.844285568779095286e+01	2.032550388742043523e+00	3.948596035890867828e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.090000000000000000e+02	2.995008971436858701e+04	5.846604214454032444e+01	2.032550599403373237e+00	3.948596436115626496e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.100000000000000000e+02	2.995058170704040094e+04	5.848911159445463426e+01	2.032548034377337220e+00	3.948591435627227586e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.110000000000000000e+02	2.995107370033309780e+04	5.851206421356237541e+01	2.032542943010180014e+00	3.948581521948638873e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.120000000000000000e+02	2.995156569485820364e+04	5.853490021581953329e+01	2.032535292514877856e+00	3.948566638595051526e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.130000000000000000e+02	2.995205769123518257e+04	5.855761985499773203e+01	2.032524974329663614e+00	3.948546584990996866e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.140000000000000000e+02	2.995254969010979767e+04	5.858022342302978558e+01	2.032512244459150796e+00	3.948521869601396617e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.150000000000000000e+02	2.995304169206586448e+04	5.860271123899300960e+01	2.032498275280208766e+00	3.948494778528919724e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.160000000000000000e+02	2.995353369740341441e+04	5.862508362259484329e+01	2.032485627004354978e+00	3.948470287578373483e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.170000000000000000e+02	2.995402570580274187e+04	5.864734084872022635e+01	2.032478397163266948e+00	3.948456349377050145e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.180000000000000000e+02	2.995451771595222090e+04	5.866948308570964343e+01	2.032481802219517242e+00	3.948463079130752895e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.190000000000000000e+02	2.995500972527742488e+04	5.869151032888549935e+01	2.032501018655806124e+00	3.948500504881891082e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.200000000000000000e+02	2.995550172995089088e+04	5.871342235038170543e+01	2.032539282992018581e+00	3.948574882001924191e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.210000000000000000e+02	2.995599372536193550e+04	5.873521869325068678e+01	2.032595518058276429e+00	3.948684091093915605e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.220000000000000000e+02	2.995648570716112590e+04	5.875689873812856234e+01	2.032662084564623051e+00	3.948813281492063787e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.230000000000000000e+02	2.995697767284867950e+04	5.877846186055117528e+01	2.032723587414026589e+00	3.948932562755987252e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.240000000000000000e+02	2.995746962365113723e+04	5.879990767367058169e+01	2.032757879138161528e+00	3.948998958694290184e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.250000000000000000e+02	2.995796156615460131e+04	5.882123631491654692e+01	2.032740295449118495e+00	3.948964629304739127e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.260000000000000000e+02	2.995845351291348561e+04	5.884244869228467678e+01	2.032651446476136492e+00	3.948791985801022530e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.270000000000000000e+02	2.995894548117579325e+04	5.886354657200184448e+01	2.032487432875484057e+00	3.948473503686309449e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.280000000000000000e+02	2.995943748913797026e+04	5.888453238783426968e+01	2.032269567424103140e+00	3.948050571303287182e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.290000000000000000e+02	2.995992954984489188e+04	5.890540870235165016e+01	2.032049468487948207e+00	3.947623357697068958e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.300000000000000000e+02	2.996042166384876327e+04	5.892617735158800230e+01	2.031905385595141666e+00	3.947343672402427561e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.310000000000000000e+02	2.996091381274855303e+04	5.894683843685263014e+01	2.031926695570865249e+00	3.947384881505856757e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.320000000000000000e+02	2.996140595648689850e+04	5.896738946516697411e+01	2.032185406966265706e+00	3.947886629169482298e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.330000000000000000e+02	2.996189803757190748e+04	5.898782505501444717e+01	2.032696736933053749e+00	3.948878373307435741e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.340000000000000000e+02	2.996238999487268302e+04	5.900813767042095748e+01	2.033376920944905297e+00	3.950197568612523913e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.350000000000000000e+02	2.996288178760904339e+04	5.902831973388008180e+01	2.034017782778659189e+00	3.951440372163145032e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.360000000000000000e+02	2.996337342539533347e+04	5.904836703949179366e+01	2.034309236502385154e+00	3.952005319924777105e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.370000000000000000e+02	2.996386499274510425e+04	5.906828256815923339e+01	2.033930112990178785e+00	3.951269509679082415e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.380000000000000000e+02	2.996435665172277004e+04	5.908807902443302851e+01	2.032685643623641347e+00	3.948855261962457064e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.390000000000000000e+02	2.996484861170838485e+04	5.910777842460288412e+01	2.030638316334029359e+00	3.944883923468608167e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.400000000000000000e+02	2.996534106769720165e+04	5.912740789836722399e+01	2.028192432907657050e+00	3.940139876849166445e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.410000000000000000e+02	2.996583411755961788e+04	5.914699174402552728e+01	2.026119256919826306e+00	3.936119315638780591e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.420000000000000000e+02	2.996632767192300889e+04	5.916654037842549485e+01	2.025505504441485805e+00	3.934930302460713403e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.430000000000000000e+02	2.996682137583929580e+04	5.918603772976238986e+01	2.027568423498746775e+00	3.938934000003082581e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.440000000000000000e+02	2.996731457744394356e+04	5.920543067541743909e+01	2.033206935515540881e+00	3.949873902754580612e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.450000000000000000e+02	2.996780641129643118e+04	5.922462808860145600e+01	2.042033763029718063e+00	3.966998437302879488e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.460000000000000000e+02	2.996829611916419890e+04	5.924352357808290748e+01	2.051382128705304009e+00	3.985134501491737424e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.470000000000000000e+02	2.996878359538133373e+04	5.926204704528266376e+01	2.056917788512036882e+00	3.995874879450038275e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.480000000000000000e+02	2.996926975968288389e+04	5.928021607935318826e+01	2.054808308485877255e+00	3.991785784641503909e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.490000000000000000e+02	2.996975642308397437e+04	5.929815319775849503e+01	2.043200000891821411e+00	3.969271253139028399e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.500000000000000000e+02	2.997024585143144941e+04	5.931607316292340215e+01	2.022382029151949201e+00	3.928891385127556202e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.510000000000000000e+02	2.997074031785054467e+04	5.933425800946555029e+01	1.994846500582161175e+00	3.875479321220254292e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.520000000000000000e+02	2.997124160955379557e+04	5.935301652876119505e+01	1.965945107775171286e+00	3.819415862431440267e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.530000000000000000e+02	2.997175027075498656e+04	5.937260498151947274e+01	1.945603787729368817e+00	3.779956809246182381e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.540000000000000000e+02	2.997226425001752068e+04	5.939306542296071001e+01	1.952563697000476939e+00	3.793460178472166433e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.550000000000000000e+02	2.997277639720203297e+04	5.941391039916900496e+01	2.026246837424955594e+00	3.936396288703722490e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.560000000000000000e+02	2.997326992048928878e+04	5.943357909335595224e+01	2.165470698677554484e+00	4.206444138913290054e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.570000000000000000e+02	2.997373171385394016e+04	5.945042284421872125e+01	2.285758393182651727e+00	4.439730781389280345e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.580000000000000000e+02	2.997416920541165746e+04	5.946429655074117449e+01	2.329228524150160240e+00	4.524015390861086949e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.590000000000000000e+02	2.997459853211345398e+04	5.947594606212548740e+01	2.297210858278385004e+00	4.461876827377653676e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.600000000000000000e+02	2.997503384261026804e+04	5.948627882998209060e+01	2.193369983128362843e+00	4.260377512822438817e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.610000000000000000e+02	2.997548976204369319e+04	5.949650909555154499e+01	2.023065913702459362e+00	3.929819183867452104e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.620000000000000000e+02	2.997598406131156662e+04	5.950849997415448911e+01	1.792964110302354586e+00	3.482994053104783827e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.630000000000000000e+02	2.997654179695962375e+04	5.952552761243268975e+01	1.511149825945813374e+00	2.935444867324196849e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.640000000000000000e+02	2.997720354471145401e+04	5.955418039383800277e+01	1.188236788452274428e+00	2.307706965221132389e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.650000000000000000e+02	2.997804512781148878e+04	5.960989342483223652e+01	8.402020678448817170e-01	1.630953471468617133e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.660000000000000000e+02	2.997923531769350666e+04	5.973710354078643547e+01	5.413826849464853375e-01	1.049798110763949355e+00	2.000000000000000042e-02	2.000000000000000000e+00
6.670000000000000000e+02	2.998108243993772703e+04	6.006500301585726476e+01	3.479928661343105190e-01	6.735126394688294438e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.680000000000000000e+02	2.998395606206426237e+04	6.090082754212762950e+01	2.348698710715939608e-01	4.532337817236307131e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.690000000000000000e+02	2.998821373885966022e+04	6.283590975584601779e+01	1.659728747525397452e-01	3.189773582362532278e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.700000000000000000e+02	2.999423881977418205e+04	6.683127490999898157e+01	1.225686823554200944e-01	2.343345128947597888e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.710000000000000000e+02	3.000239751072836953e+04	7.410022080859144467e+01	9.451118744496339596e-02	1.795678732301263236e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.720000000000000000e+02	3.001297826870035351e+04	8.570563258426950881e+01	7.613952884260569154e-02	1.436511301305972710e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.730000000000000000e+02	3.002611205104969122e+04	1.020861647752215475e+02	6.428021602994202222e-02	1.203836243708677062e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.740000000000000000e+02	3.004166893716118284e+04	1.228216122539527930e+02	5.729753284305946770e-02	1.065306865529344060e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.750000000000000000e+02	3.005912169560261464e+04	1.466117567123846186e+02	5.482072118661369259e-02	1.012544546727391914e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.760000000000000000e+02	3.007736297332305912e+04	1.712496002704671980e+02	5.583894906454712342e-02	1.025610200851698600e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.770000000000000000e+02	3.009527161982792313e+04	1.946406059006103817e+02	5.780647212461412915e-02	1.057078080923790631e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.780000000000000000e+02	3.011257072083246749e+04	2.160925884043021483e+02	5.925179060844170537e-02	1.079998872391774306e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.790000000000000000e+02	3.012944784791556958e+04	2.357103150948844927e+02	6.021946236162338539e-02	1.095260786759676558e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.800000000000000000e+02	3.014605377498271628e+04	2.536442992019163114e+02	6.077606134773106544e-02	1.104018574346518067e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.810000000000000000e+02	3.016250762174120246e+04	2.700507995772676395e+02	6.100626249588025907e-02	1.107649801959225550e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.820000000000000000e+02	3.017889938152270770e+04	2.850799852768546998e+02	6.100653380291099631e-02	1.107678528942776519e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.830000000000000000e+02	3.019529106840711029e+04	2.988740505679299986e+02	6.087631200760603573e-02	1.105658310501478614e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.840000000000000000e+02	3.021171781909258425e+04	3.115679642414899604e+02	6.070634974723927713e-02	1.103004552815085998e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.850000000000000000e+02	3.022819056048065249e+04	3.232892523044353084e+02	6.056330439426344664e-02	1.100759913911415616e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.860000000000000000e+02	3.024470220907713519e+04	3.341546854666345325e+02	6.047614390190511613e-02	1.099381715957080813e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.870000000000000000e+02	3.026123765488237768e+04	3.442643592638921177e+02	6.043964173968738307e-02	1.098793682080305700e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.880000000000000000e+02	3.027778308717178516e+04	3.536978130651881997e+02	6.043493543838420606e-02	1.098704911020468994e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.890000000000000000e+02	3.029432980791776208e+04	3.625157517589460099e+02	6.044571999289246461e-02	1.098862431847474341e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.900000000000000000e+02	3.031087357644459189e+04	3.707649359157774143e+02	6.046144482027532990e-02	1.099101745108270328e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.910000000000000000e+02	3.032741304226404827e+04	3.784825251288385175e+02	6.047600586179609911e-02	1.099326979066409665e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.920000000000000000e+02	3.034394852581243686e+04	3.856990550861690394e+02	6.048661027282715985e-02	1.099493512037281323e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.930000000000000000e+02	3.036048111038759089e+04	3.924404445233457750e+02	6.049274128706315368e-02	1.099592074695237148e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.940000000000000000e+02	3.037701201936482903e+04	3.987293017486132385e+02	6.049520868423852865e-02	1.099634156341549457e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.950000000000000000e+02	3.039354225410159415e+04	4.045857232813484643e+02	6.049532973129714830e-02	1.099639411414314732e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.960000000000000000e+02	3.041007245576247806e+04	4.100277362473306084e+02	6.049433409869291872e-02	1.099626486460939662e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.970000000000000000e+02	3.042660292948202550e+04	4.150715194233750935e+02	6.049307004539567628e-02	1.099608436418949009e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.980000000000000000e+02	3.044313374861964985e+04	4.197315230758022722e+02	6.049198151553262376e-02	1.099592270458236570e-01	2.000000000000000042e-02	2.000000000000000000e+00
6.990000000000000000e+02	3.045966486522298510e+04	4.240205720735801265e+02	6.049122295137841082e-02	1.099580614036626131e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.000000000000000000e+02	3.047619618912767328e+04	4.279499860278284018e+02	6.049078694556768443e-02	1.099573596839337614e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.010000000000000000e+02	3.049272763218692489e+04	4.315297136972299086e+02	6.049059604339130508e-02	1.099570223589085571e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.020000000000000000e+02	3.050925912741773209e+04	4.347684685058895866e+02	6.049055852296710695e-02	1.099569217032361906e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.030000000000000000e+02	3.052579063290251361e+04	4.376738550343536645e+02	6.049059729941620722e-02	1.099569464760480481e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.040000000000000000e+02	3.054232212779006295e+04	4.402524807695043023e+02	6.049066016827188419e-02	1.099570188990217912e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.050000000000000000e+02	3.055885360549617690e+04	4.425100506574314636e+02	6.049071868731720897e-02	1.099570945637854680e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.060000000000000000e+02	3.057538506720965233e+04	4.444514443707516875e+02	6.049076179446324919e-02	1.099571541811270176e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.070000000000000000e+02	3.059191651714241743e+04	4.460807777888040846e+02	6.049078856931790205e-02	1.099571936487453716e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.080000000000000000e+02	3.060844795975791567e+04	4.474014510139346612e+02	6.049080253507831129e-02	1.099572160161456785e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.090000000000000000e+02	3.062497939855673394e+04	4.484161853666447541e+02	6.049080812840774285e-02	1.099572263728145621e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.100000000000000000e+02	3.064151083582696083e+04	4.491270514199026138e+02	6.049080894344836812e-02	1.099572291985458916e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.110000000000000000e+02	3.065804227287444519e+04	4.495354895504387969e+02	6.049080709111580995e-02	1.099572273056788202e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.120000000000000000e+02	3.067457371042815066e+04	4.496423239417183595e+02	6.049080315139220010e-02	1.099572216687513121e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.130000000000000000e+02	3.069110514905853779e+04	4.494477705568170904e+02	6.049079642814320090e-02	1.099572117425247769e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.140000000000000000e+02	3.070763658952631158e+04	4.489514392895526385e+02	6.049078543380491391e-02	1.099571961578688917e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.150000000000000000e+02	3.072416803299871026e+04	4.481523302463646132e+02	6.049076872118152454e-02	1.099571739349794741e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.160000000000000000e+02	3.074069948103848219e+04	4.470488238586072498e+02	6.049074631171382638e-02	1.099571465219445210e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.170000000000000000e+02	3.075723093520251132e+04	4.456386642405245198e+02	6.049072194453700146e-02	1.099571209149523138e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.180000000000000000e+02	3.077376239602582427e+04	4.439189349004601581e+02	6.049070605530639660e-02	1.099571136593086307e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.190000000000000000e+02	3.079029386119149422e+04	4.418860256544620597e+02	6.049071874964877249e-02	1.099571546144066381e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.200000000000000000e+02	3.080682532288793664e+04	4.395355894988993555e+02	6.049079118538138594e-02	1.099572881612297104e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.210000000000000000e+02	3.082335676478849564e+04	4.368624883805001105e+02	6.049096289793753217e-02	1.099575682873436960e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.220000000000000000e+02	3.083988815976210753e+04	4.338607273319470323e+02	6.049127178898840856e-02	1.099580428379778735e-01	2.000000000000000042e-02	2.000000000000000000e+00
7.230000000000000000e+02	3.085641947032023745e+04	4.305233773784061668e+02	6.049173273987382138e-02	1.099587211666989833e-01	2.000000000000000042e-02	2.000000000000000000e+00
