#depth	thinning	uncertainty (%)
depth	thinning	rel_unc	comment
2647.8	0.27145	0.19724074415177748
2649.0	0.27111	0.19732212017262366
2650.1	0.27078	0.19740010340497818
2651.2	0.27045	0.197478276945831
2652.3	0.27011	0.19755284883936172
2653.5	0.26978	0.1976351100897027
2654.7	0.26944	0.19771748812351544
2655.8	0.26911	0.1977964401174241
2657.0	0.26877	0.19787922759236523
2658.2	0.26843	0.19796222478858547
2659.3	0.2681	0.19803804550540843
2660.4	0.26777	0.1981177876535833
2661.5	0.26744	0.19819398743643432
2662.6	0.26712	0.19827418388739143
2663.7	0.2668	0.19834707646176913
2664.8	0.26648	0.19842764935454818
2665.9	0.26616	0.19850090171325518
2667.0	0.26584	0.19857809208546492
2668.1	0.26553	0.19865175309757846
2669.1	0.26522	0.19872558630570847
2670.3	0.26489	0.19880705198384235
2671.4	0.26457	0.19888120346222168
2672.4	0.26425	0.1989593188268685
2673.5	0.26393	0.1990338347289054
2674.6	0.26362	0.19910477202033228
2675.6	0.2633	0.1991796429927839
2676.7	0.26299	0.19925852694018784
2677.8	0.26267	0.19933376479993908
2678.8	0.26235	0.1994053744997141
2679.9	0.26203	0.1994809754608251
2681.0	0.26172	0.19955677823628304
2682.1	0.26141	0.1996289353888528
2683.1	0.2611	0.19970509383378016
2684.3	0.26078	0.1997814249559015
2685.4	0.26046	0.1998617829993089
2686.4	0.26014	0.19993080648881373
2687.5	0.25982	0.2000076976368255
2688.6	0.2595	0.20008477842003855
2689.7	0.25918	0.20016204954085962
2690.8	0.25885	0.20023952095808384
2691.9	0.25852	0.2003171901593687
2693.1	0.25818	0.200398946471454
2694.2	0.25784	0.20047704002482158
2695.4	0.2575	0.20055922330097087
2696.5	0.25717	0.20063771046389547
2697.7	0.25684	0.20072029278928516
2698.8	0.25652	0.2007952596288788
2699.8	0.2562	0.20087041373926623
2700.9	0.25587	0.20094579278539887
2702.1	0.25553	0.20102531992329667
2703.3	0.25519	0.20111289627336496
2704.4	0.25486	0.2011888880169505
2705.6	0.25452	0.20126905547697627
2706.7	0.25418	0.20134943740656228
2707.9	0.25385	0.20142997833366158
2708.9	0.25352	0.20150284001262225
2710.1	0.25319	0.20158774043208658
2711.3	0.25285	0.2016650187858414
2712.4	0.25251	0.2017464654865154
2713.5	0.25218	0.20182409390118167
2714.7	0.25184	0.20190597204574331
2715.9	0.2515	0.20198807157057652
2716.9	0.25118	0.20206226610398917
2718.0	0.25087	0.2021365647546538
2719.1	0.25054	0.20221122375668557
2720.3	0.25019	0.20229425636516243
2721.5	0.24985	0.2023814288573144
2722.6	0.24951	0.20245681535810187
2723.7	0.24917	0.20253642091744592
2724.9	0.24882	0.2026163491680733
2726.1	0.24848	0.20270444301352222
2727.3	0.24814	0.20278471830418313
2728.5	0.24778	0.20286948099120186
2729.7	0.24742	0.20295044862986017
2730.9	0.24707	0.20303557696199456
2732.1	0.24672	0.2031209468223087
2733.2	0.24636	0.20319857119662282
2734.6	0.24599	0.20329281678116998
2735.8	0.24562	0.2033792036479114
2737.1	0.24525	0.2034658511722732
2738.3	0.24487	0.203552905623392
2739.7	0.24448	0.2036526505235602
2740.9	0.24412	0.20373996395215468
2742.1	0.24376	0.20381933048900558
2743.3	0.24341	0.2039028799145475
2744.5	0.24307	0.20398239190356687
2745.7	0.24271	0.20407070166041777
2747.0	0.24234	0.20415944540727904
2748.2	0.24198	0.20424415240929003
2749.4	0.24163	0.2043289326656458
2750.6	0.24127	0.20440999709868612
2751.8	0.24091	0.2044996056618654
2753.0	0.24056	0.20457682075157965
2754.2	0.24021	0.20466258690312641
2755.4	0.23985	0.20474880133416717
2756.7	0.23948	0.20483965258059128
2758.0	0.23911	0.20492660281878636
2759.3	0.23874	0.2050180112256011
2760.5	0.23837	0.20510131308470028
2761.7	0.238	0.20518907563025213
2763.0	0.23763	0.20527711147582375
2764.2	0.23726	0.20536120711455788
2765.5	0.2369	0.20544955677501056
2766.6	0.23656	0.20552925262089955
2767.8	0.23622	0.20560917788502242
2768.9	0.23589	0.20568909237356398
2770.0	0.23555	0.20576947569518148
2771.2	0.23521	0.20585009140767827
2772.3	0.23488	0.20592643051771117
2773.5	0.23455	0.2060072479215519
2774.6	0.23422	0.206084023567586
2775.7	0.23389	0.20616101586215743
2776.8	0.23355	0.206242774566474
2778.0	0.23321	0.20632048368423309
2779.1	0.23287	0.20640271396057885
2780.3	0.23252	0.206485463616033
2781.4	0.2322	0.20656330749354007
2782.4	0.23189	0.2066324550433395
2783.5	0.23158	0.2067061058813369
2784.5	0.23128	0.20677533725354547
2785.5	0.23097	0.2068493743776248
2786.6	0.23064	0.2069242108914325
2787.8	0.23031	0.2070036038383049
2788.9	0.22997	0.20708353263469148
2790.0	0.22965	0.2071587197909863
2791.1	0.22933	0.2072341167749531
2792.2	0.229	0.20731441048034935
2793.3	0.22865	0.20739120927181282
2794.5	0.22832	0.2074719691660827
2795.5	0.22799	0.20754857669196017
2796.6	0.22767	0.20762067905301532
2797.7	0.22736	0.20769704433497535
2798.8	0.22704	0.20777396053558844
2799.9	0.22671	0.20784702924440918
2800.9	0.2264	0.20791961130742048
2801.9	0.22609	0.20799239241010214
2802.9	0.22577	0.20806130132435666
2804.0	0.22546	0.20813448061740444
2805.1	0.22513	0.20821303247012837
2806.3	0.22479	0.20829663241247387
2807.3	0.22448	0.20836600142551676
2808.3	0.22419	0.20843480975957893
2809.3	0.22389	0.2085041761579347
2810.3	0.22359	0.20857820117178763
2811.3	0.22329	0.20864794661650768
2812.3	0.223	0.20871748878923768
2813.3	0.22268	0.20878839590443687
2814.4	0.22236	0.2088595071055945
2815.4	0.22205	0.20893042107633414
2816.4	0.22174	0.20900604311355642
2817.5	0.22144	0.20907695086705202
2818.4	0.22115	0.20914311553244402
2819.4	0.22086	0.20920945395273022
2820.3	0.22058	0.2092710127844773
2821.2	0.22029	0.20933769122520315
2822.1	0.22001	0.2094041179946366
2823.1	0.21973	0.20947071405816228
2824.0	0.21945	0.20953292321713374
2825.0	0.21917	0.20959985399461606
2825.9	0.21889	0.20966695600529944
2826.8	0.21861	0.2097296555509812
2827.7	0.21834	0.20979206741778877
2828.5	0.21807	0.20985004814967667
2829.4	0.2178	0.20991276400367312
2830.3	0.21753	0.2099756355445226
2831.3	0.21726	0.210038663352665
2832.1	0.21698	0.21009770485759058
2833.1	0.21669	0.21017121233097974
2834.0	0.2164	0.21023105360443622
2835.0	0.21612	0.2102998334258745
2835.9	0.21584	0.2103641586360267
2836.8	0.21556	0.2104286509556504
2837.7	0.21528	0.2104933110367893
2838.7	0.215	0.21055813953488373
2839.6	0.21472	0.21061847988077498
2840.5	0.21445	0.21068314292375845
2841.4	0.21417	0.21074847084092077
2842.3	0.21389	0.21081396979755948
2843.2	0.21362	0.21087444995786908
2844.1	0.21336	0.2109345706786652
2845.0	0.21309	0.21099535407574266
2845.8	0.21282	0.2110562917019077
2846.7	0.21256	0.21111686112156566
2847.5	0.2123	0.211172868582195
2848.4	0.21204	0.21123372948500285
2849.2	0.21177	0.2112952731737262
2850.1	0.21152	0.21135590015128594
2850.9	0.21127	0.21141193733137692
2851.6	0.21104	0.2114622820318423
2852.4	0.21081	0.2115127365874484
2853.1	0.21059	0.21156275226743912
2853.8	0.21037	0.21161287255787423
2854.5	0.21016	0.21165778454510847
2855.1	0.20995	0.21170278637770898
2855.8	0.20974	0.2117526461333079
2856.4	0.20954	0.21179727021093825
2857.1	0.20934	0.21184197955479123
2857.7	0.20914	0.21188677440948647
2858.4	0.20894	0.2119316550205801
2859.0	0.20874	0.2119718309859155
2859.6	0.20855	0.21201630304483335
2860.2	0.20835	0.21206143508519318
2860.8	0.20816	0.21210126825518832
2861.4	0.20796	0.21214656664743217
2862.0	0.20777	0.21218655243779178
2862.7	0.20758	0.2122314288467097
2863.3	0.20739	0.21227156564925986
2863.9	0.20719	0.21231237028814132
2864.5	0.207	0.2123574879227053
2865.1	0.20681	0.21239785310188095
2865.7	0.20662	0.21244313232020134
2866.3	0.20642	0.21248425540160837
2866.9	0.20623	0.21252485089463222
2867.5	0.20603	0.21257098480803768
2868.1	0.20584	0.2126117372716673
2868.8	0.20564	0.21265804318226025
2869.4	0.20544	0.21269957165109032
2870.0	0.20524	0.2127411810563243
2870.6	0.20504	0.21278774873195475
2871.3	0.20484	0.21283440734231596
2871.9	0.20463	0.21287689977031715
2872.6	0.20443	0.21292373917722446
2873.2	0.20422	0.21296640877485065
2873.9	0.20401	0.2130140679378462
2874.6	0.20379	0.21306246626429168
2875.2	0.20358	0.2131054131054131
2875.9	0.20337	0.21315336578649752
2876.6	0.20315	0.21320206743785383
2877.3	0.20293	0.21325087468585227
2878.0	0.20271	0.21329978787430318
2878.7	0.20248	0.21334946661398657
2879.4	0.20225	0.21339925834363407
2880.2	0.20203	0.21344849774785926
2880.9	0.2018	0.21350346878097123
2881.6	0.20156	0.21355427664219093
2882.4	0.20133	0.21360452987632245
2883.1	0.20109	0.2136605500024865
2883.9	0.20085	0.21371172516803583
2884.7	0.20061	0.2137630227805194
2885.4	0.20037	0.21381943404701304
2886.2	0.20012	0.21387167699380372
2887.0	0.19988	0.2139283570142085
2887.8	0.19963	0.2139858738666533
2888.6	0.19938	0.21403851941017152
2889.4	0.19913	0.21409631898759604
2890.2	0.19888	0.2141492357200322
2891.0	0.19863	0.2142073201429794
2891.8	0.19838	0.21426555096279867
2892.6	0.19813	0.21431888154242165
2893.4	0.19788	0.21437740044471396
2894.2	0.19763	0.21443100743814197
2895.0	0.19738	0.21448981659742627
2895.8	0.19713	0.21454370212550092
2896.6	0.19688	0.21459772450223488
2897.4	0.19664	0.2146562245728234
2898.2	0.19639	0.21471052497581344
2899.0	0.19615	0.214764211062962
2899.8	0.19592	0.21481727235606368
2900.5	0.19568	0.21487121831561734
2901.3	0.19545	0.2149245331286774
2902.0	0.19521	0.21497874084319454
2902.8	0.19498	0.21502718227510514
2903.5	0.19476	0.21508009858287125
2904.3	0.19453	0.2151339125070683
2905.0	0.19431	0.21518192578868817
2905.7	0.19408	0.2152308326463314
2906.4	0.19386	0.21528422572990819
2907.1	0.19364	0.21533257591406732
2907.8	0.19342	0.21538103608727122
2908.5	0.19321	0.21542880803271053
2909.2	0.19299	0.2154774858800974
2909.9	0.19277	0.21553146236447582
2910.6	0.19255	0.2155803687353934
2911.4	0.19233	0.21562938699110903
2912.1	0.19211	0.21567851751600645
2912.8	0.19189	0.21572776069623223
2913.5	0.19166	0.21577794010226442
2914.2	0.19144	0.21582741328875887
2915.0	0.19121	0.2158778306573924
2915.7	0.19098	0.21592836946277094
2916.4	0.19075	0.2159842726081258
2917.2	0.19051	0.21603590362710617
2918.0	0.19027	0.21608766489725129
2918.7	0.19003	0.2161448192390675
2919.5	0.18978	0.216197702603014
2920.3	0.18953	0.21625600168838707
2921.1	0.18927	0.21631003328578222
2922.0	0.18901	0.21636950425903392
2922.8	0.18875	0.21642913907284766
2923.7	0.18848	0.2164845076400679
2924.5	0.18821	0.2165453482811753
2925.4	0.18793	0.21660724737934337
2926.3	0.18765	0.21666933120170528
2927.2	0.18737	0.2167369376100763
2928.1	0.18708	0.21680029933718195
2929.1	0.18679	0.21686385780823383
2930.0	0.18649	0.21692852163654888
2931.0	0.18619	0.21699876470272303
2932.0	0.18589	0.2170638549679918
2932.9	0.18558	0.2171354671839638
2933.9	0.18527	0.21720192151994386
2934.9	0.18496	0.21726859861591694
2935.9	0.18465	0.21734091524505822
2936.9	0.18433	0.2174089947376987
2937.9	0.18402	0.21748179545701557
2938.9	0.1837	0.217550353837779
2939.9	0.18339	0.2176181907410437
2940.9	0.18307	0.21768722346643357
2941.9	0.18276	0.21776099803020355
2942.9	0.18244	0.2178305196228897
2943.9	0.18213	0.2178993026958766
2944.9	0.18182	0.21796832031679683
2945.9	0.1815	0.21803856749311296
2946.9	0.18119	0.218108063358905
2947.9	0.18089	0.21817679252584446
2948.8	0.18058	0.21824122272676932
2949.8	0.18027	0.2183114217562545
2950.8	0.17997	0.21837528476968388
2951.7	0.17967	0.21844492681026326
2952.7	0.17937	0.21850922673802753
2953.6	0.17907	0.21857374211202324
2954.6	0.17878	0.21864302494686205
2955.5	0.17848	0.2187079784849843
2956.4	0.17819	0.21877209719961838
2957.3	0.1779	0.21883642495784147
2958.2	0.17762	0.2188998986600608
2959.1	0.17733	0.21895900298877802
2960.0	0.17705	0.2190228748940977
2960.9	0.17677	0.2190869491429541
2961.8	0.17649	0.21914556065499463
2962.6	0.17621	0.2192043584359571
2963.5	0.17594	0.21926793224963054
2964.4	0.17567	0.21932600899413673
2965.2	0.1754	0.2193842645381984
2966.1	0.17513	0.21944269970878774
2966.9	0.17486	0.2195013153379847
2967.7	0.1746	0.2195589919816724
2968.5	0.17434	0.21961684065618908
2969.4	0.17408	0.2196748621323529
2970.2	0.17382	0.21973305718559427
2971.0	0.17356	0.2197856648997465
2971.8	0.1733	0.21984420080784767
2972.6	0.17305	0.2199017624963883
2973.4	0.17279	0.2199548584987557
2974.2	0.17254	0.22000695490900662
2974.9	0.17229	0.22006500667479248
2975.7	0.17204	0.2201174145547547
2976.5	0.17179	0.2201757960300367
2977.3	0.17154	0.22022851812988223
2978.0	0.17129	0.22028139412691927
2978.8	0.17105	0.22033323589593684
2979.6	0.1708	0.2203864168618267
2980.3	0.17055	0.22043975373790675
2981.1	0.17031	0.22049204391991079
2981.9	0.17007	0.22054448168401247
2982.6	0.16982	0.22059828053232836
2983.4	0.16958	0.22065102016747257
2984.1	0.16934	0.22070390929490966
2984.9	0.16909	0.22075817611922646
2985.6	0.16885	0.22081137103938406
2986.4	0.16861	0.2208647173951723
2987.1	0.16837	0.2209122765338243
2987.9	0.16813	0.22096591922916792
2988.6	0.16789	0.22101971528977304
2989.4	0.16765	0.22107366537429168
2990.1	0.1674	0.2211230585424134
2990.9	0.16716	0.22117731514716438
2991.6	0.16692	0.2212257368799425
2992.4	0.16668	0.2212802975761939
2993.1	0.16644	0.22133501562124486
2993.9	0.1662	0.22138387484957883
2994.6	0.16596	0.22143890093998553
2995.4	0.16571	0.22148934886247057
2996.1	0.16547	0.22154469088052212
2996.9	0.16523	0.22159414149972767
2997.6	0.16498	0.2216450478845921
2998.4	0.16474	0.22170086196430738
2999.1	0.1645	0.2217507598784194
2999.9	0.16425	0.22180213089802128
3000.6	0.16401	0.221858423266874
3001.4	0.16376	0.22191011235955055
3002.2	0.16351	0.22196195951317962
3002.9	0.16327	0.22201874196116864
3003.7	0.16302	0.22207091154459574
3004.5	0.16277	0.22212324138354733
3005.2	0.16252	0.22217573221757322
3006.0	0.16227	0.22223454735933937
3006.8	0.16202	0.22228737192939144
3007.6	0.16177	0.2223403597700439
3008.4	0.16151	0.22239489814872146
3009.1	0.16126	0.22244822026540992
3009.9	0.16101	0.22250791876280976
3010.7	0.16075	0.22256298600311045
3011.5	0.16049	0.22261823166552436
3012.3	0.16023	0.22267365661861074
3013.1	0.15998	0.2227278409801225
3013.9	0.15972	0.2227836213373403
3014.7	0.15945	0.22284101599247413
3015.5	0.15919	0.22289716690746908
3016.4	0.15893	0.22295350154155918
3017.2	0.15866	0.22301147107021302
3018.0	0.1584	0.22306818181818178
3018.8	0.15813	0.2231265414532347
3019.6	0.15787	0.2231836321023627
3020.5	0.1576	0.22324238578680203
3021.3	0.15733	0.22330134113010866
3022.1	0.15706	0.22335413217878516
3023.0	0.15679	0.2234134830027425
3023.8	0.15652	0.2234730385893177
3024.7	0.15625	0.2235328
3025.5	0.15597	0.22359428095146505
3026.3	0.1557	0.2236480411046885
3027.2	0.15543	0.2237084217975938
3028.0	0.15515	0.2237705446342249
3028.9	0.15488	0.2238248966942149
3029.7	0.15461	0.22388590647435483
3030.6	0.15433	0.22394220177541632
3031.4	0.15406	0.22400363494742306
3032.3	0.15378	0.22406034594875798
3033.1	0.15351	0.2241222070223438
3033.9	0.15324	0.224177760375881
3034.8	0.15296	0.22424163179916315
3035.6	0.15269	0.22429759643722577
3036.5	0.15242	0.22435375934916676
3037.3	0.15215	0.22441669405192244
3038.1	0.15188	0.2244732683697656
3039.0	0.15161	0.2245300441923356
3039.8	0.15134	0.2245870225981234
3040.6	0.15107	0.22464420467333024
3041.4	0.15081	0.22469995358397984
3042.2	0.15055	0.22475589505147792
3043.0	0.15028	0.22481368112856004
3043.8	0.15003	0.2248683596614011
3044.6	0.14977	0.2249248848233959
3045.4	0.14951	0.22498160658149957
3046.2	0.14926	0.225036848452365
3047.0	0.14901	0.22509227568619555
3047.7	0.14876	0.22514116698037107
3048.5	0.14851	0.2251969564339102
3049.2	0.14827	0.22524448640992784
3050.0	0.14802	0.2253006350493176
3050.7	0.14778	0.22534849100013532
3051.4	0.14755	0.22540155879362933
3052.2	0.14731	0.22544973185798656
3052.9	0.14708	0.2255031275496329
3053.6	0.14685	0.22554988083077968
3054.3	0.14662	0.22560360114581915
3055.0	0.14639	0.22565065919803268
3055.7	0.14616	0.22569786535303776
3056.4	0.14594	0.22574345621488287
3057.0	0.14571	0.22579095463592064
3057.7	0.14549	0.22583682727335208
3058.4	0.14527	0.22588972258553036
3059.1	0.14505	0.2259358841778697
3059.7	0.14484	0.22598039215686277
3060.4	0.14462	0.22602682893099157
3061.0	0.1444	0.22607340720221608
3061.7	0.14419	0.22611831611068728
3062.4	0.14397	0.22616517329999308
3063.0	0.14376	0.2262103505843072
3063.7	0.14354	0.22625748920161626
3064.3	0.14333	0.22630293727761108
3065.0	0.14311	0.22634337223115086
3065.6	0.14289	0.22639093008608024
3066.3	0.14268	0.22643678160919542
3067.0	0.14246	0.22648462726379334
3067.6	0.14224	0.2265326209223847
3068.3	0.14202	0.22658076327277846
3069.0	0.1418	0.22662200282087444
3069.7	0.14158	0.22667043367707304
3070.3	0.14135	0.22672090555359037
3071.0	0.14113	0.2267696450081485
3071.7	0.1409	0.22682044002838894
3072.4	0.14067	0.22686429231534797
3073.1	0.14044	0.22691540871546567
3073.9	0.1402	0.2269686162624822
3074.6	0.13997	0.22702007573051367
3075.3	0.13973	0.2270664853646318
3076.0	0.13949	0.2271202236719478
3076.8	0.13925	0.2271669658886894
3077.5	0.13901	0.22722106323286098
3078.3	0.13877	0.22727534769762914
3079.0	0.13852	0.22732457406872655
3079.8	0.13828	0.22737923054671683
3080.5	0.13803	0.22742881982177787
3081.3	0.13779	0.2274838522389143
3082.0	0.13754	0.2275338083466628
3082.8	0.13729	0.22759123024255226
3083.5	0.13705	0.22763954761036118
3084.3	0.1368	0.22769736842105262
3085.0	0.13655	0.22774807762724278
3085.8	0.1363	0.22779897285399853
3086.6	0.13606	0.22784800823166254
3087.3	0.13581	0.22790663426846333
3088.1	0.13557	0.227956037471417
3088.8	0.13532	0.2280076854862548
3089.5	0.13508	0.2280574474385549
3090.3	0.13484	0.22811480272916052
3091.0	0.13459	0.22815959580949552
3091.7	0.13435	0.22820989951618906
3092.5	0.13412	0.2282657321801372
3093.2	0.13388	0.22831640274873022
3093.9	0.13364	0.2283672553127806
3094.6	0.13341	0.22841616070759313
3095.3	0.13318	0.22846523502027333
3096.0	0.13295	0.2285144791274915
3096.7	0.13272	0.22856389391199516
3097.4	0.13249	0.2286059325232093
3098.1	0.13227	0.22865351175625614
3098.8	0.13204	0.22870342320508938
3099.4	0.13182	0.22875132756789562
3100.1	0.1316	0.22879939209726446
3100.8	0.13138	0.2288476175978079
3101.4	0.13116	0.22888838060384262
3102.1	0.13094	0.22893691767221627
3102.8	0.13072	0.22898561811505508
3103.4	0.13051	0.22902459581641255
3104.1	0.13029	0.22907360503492213
3104.7	0.13008	0.22912054120541206
3105.4	0.12986	0.22916217464962266
3106.0	0.12965	0.22920940994986505
3106.6	0.12944	0.22925679851668726
3107.3	0.12922	0.22929887014394057
3107.9	0.12901	0.22934656228199363
3108.6	0.1288	0.22938664596273292
3109.2	0.12859	0.22943463721906834
3109.9	0.12837	0.22947729220222793
3110.5	0.12816	0.22951779026217228
3111.1	0.12795	0.22956623681125438
3111.8	0.12774	0.22960701424769062
3112.4	0.12753	0.22965576727044618
3113.0	0.12731	0.22969915953185138
3113.7	0.1271	0.22974822974036194
3114.3	0.12689	0.2297895815273071
3115.0	0.12668	0.22983107041364068
3115.6	0.12646	0.22987505930729085
3116.2	0.12625	0.22992475247524755
3116.9	0.12604	0.2299666772453189
3117.5	0.12583	0.23001668918381946
3118.2	0.12561	0.230061300851843
3118.8	0.1254	0.23010366826156298
3119.5	0.12519	0.23014617780972924
3120.1	0.12497	0.23019124589901577
3120.8	0.12476	0.23023404937479963
3121.4	0.12455	0.2302850260939382
3122.0	0.12433	0.23033057186519745
3122.7	0.12412	0.23037383177570095
3123.3	0.12391	0.23041723831813413
3124.0	0.12369	0.23046325491147224
3124.6	0.12348	0.23050696469063814
3125.3	0.12326	0.23055330196332954
3125.9	0.12305	0.23059731816334822
3126.6	0.12284	0.2306414848583523
3127.2	0.12262	0.23068830533355078
3127.9	0.12241	0.2307327832693407
3128.5	0.12219	0.23077993289139864
3129.1	0.12198	0.2308247253648139
3129.8	0.12177	0.23086967233308694
3130.4	0.12155	0.23091731797614148
3131.1	0.12134	0.2309543431679578
3131.7	0.12113	0.23099975233220504
3132.4	0.12091	0.23104788685799355
3133.0	0.1207	0.2310936205468103
3133.6	0.12049	0.23113951365258528
3134.3	0.12028	0.23118556701030926
3134.9	0.12006	0.23122605363984675
3135.6	0.11985	0.2312724238631623
3136.2	0.11964	0.23131895687061185
3136.8	0.11943	0.23135728041530604
3137.5	0.11922	0.23140412682435832
3138.1	0.119	0.2314453781512605
3138.8	0.11879	0.23149254987793583
3139.4	0.11858	0.23153988868274583
3140.0	0.11837	0.23157894736842105
3140.7	0.11816	0.23162660798916723
3141.3	0.11795	0.2316744383213226
3141.9	0.11774	0.2317139459826737
3142.6	0.11753	0.23176210329277633
3143.2	0.11732	0.23180190930787592
3143.8	0.11711	0.2318503970625907
3144.4	0.1169	0.23189050470487596
3145.1	0.11669	0.2319307567058017
3145.7	0.11649	0.23197699373336766
3146.3	0.11628	0.23202614379084968
3147.0	0.11607	0.232066856207461
3147.6	0.11586	0.232107716209218
3148.2	0.11565	0.23215737137916126
3148.8	0.11545	0.23219575573841492
3149.5	0.11524	0.23223707046164527
3150.1	0.11503	0.2322872294184126
3150.7	0.11482	0.23232886256749694
3151.3	0.11462	0.23236782411446522
3152.0	0.11441	0.2324184948868106
3152.6	0.1142	0.23246059544658496
3153.2	0.11399	0.23250285112729188
3153.8	0.11379	0.232542402671588
3154.4	0.11358	0.23258496214122204
3155.1	0.11337	0.23262767928023287
3155.7	0.11317	0.23267650437395068
3156.3	0.11296	0.2327195467422096
3156.9	0.11275	0.23276274944567626
3157.6	0.11255	0.2328031985784096
3158.2	0.11234	0.23284671532846718
3158.8	0.11213	0.2328903950771426
3159.4	0.11193	0.2329312963459305
3160.0	0.11172	0.2329752953813104
3160.7	0.11151	0.2330194601381042
3161.3	0.11131	0.23306082113017698
3161.9	0.1111	0.2331053105310531
3162.5	0.11089	0.23314996843719
3163.1	0.11069	0.23319179691029002
3163.8	0.11048	0.2332367849384504
3164.4	0.11027	0.23328194431849097
3165.0	0.11007	0.23332424820568728
3165.6	0.10986	0.23336974330966687
3166.2	0.10965	0.23340629274965802
3166.9	0.10945	0.2334582000913659
3167.5	0.10924	0.2334950567557671
3168.1	0.10903	0.2335412271851784
3168.7	0.10882	0.23358757581326964
3169.3	0.10862	0.233631007180998
3170.0	0.10841	0.23366848076745686
3170.6	0.1082	0.23371534195933458
3171.2	0.10799	0.2337623854060561
3171.8	0.10778	0.23380033401373165
3172.5	0.10758	0.2338445807770961
3173.1	0.10737	0.23389214864487287
3173.7	0.10716	0.23393057110862261
3174.3	0.10695	0.2339784946236559
3175.0	0.10674	0.23401723814877273
3175.6	0.10653	0.23406552144935697
3176.2	0.10632	0.234104589917231
3176.9	0.10611	0.23415323720667233
3177.5	0.1059	0.23419263456090653
3178.1	0.10569	0.2342416501088088
3178.8	0.10547	0.23428463070067318
3179.4	0.10526	0.23432452973589205
3180.0	0.10505	0.23437410756782484
3180.7	0.10484	0.23441434566959177
3181.3	0.10462	0.2344580386159434
3181.9	0.10441	0.2345081888707978
3182.6	0.10419	0.23455226029369422
3183.2	0.10398	0.23459319099826892
3183.9	0.10376	0.23463762528912874
3184.5	0.10355	0.23468855625301788
3185.2	0.10333	0.2347333784960805
3185.8	0.10311	0.2347783920085346
3186.5	0.10289	0.23482359801730002
3187.1	0.10268	0.23486560186988703
3187.8	0.10246	0.23491118485262544
3188.4	0.10224	0.23495696400625982
3189.1	0.10202	0.2350029405998824
3189.7	0.1018	0.235049115913556
3190.4	0.10158	0.23509549123843274
3191.0	0.10136	0.2351420678768745
3191.7	0.10113	0.23519232670819737
3192.4	0.10091	0.23522941234763653
3193.0	0.10069	0.23527659151852218
3193.7	0.10047	0.23532397730665872
3194.4	0.10024	0.23537509976057464
3195.0	0.10002	0.2354229154169166
3195.7	0.0998	0.23547094188376755
3196.4	0.09957	0.2355127046299086
3197.0	0.09935	0.23556114745848014
3197.7	0.09912	0.23560330912025826
3198.4	0.09889	0.23565577914854885
3199.1	0.09867	0.23570487483530964
3199.7	0.09844	0.23574766355140186
3200.4	0.09821	0.2358008349455249
3201.1	0.09798	0.23584404980608287
3201.8	0.09776	0.2358940261865794
3202.5	0.09753	0.23593766020711573
3203.1	0.0973	0.23598150051387462
3203.8	0.09707	0.23603585041722466
3204.5	0.09684	0.23608013217678647
3205.2	0.09661	0.23613497567539593
3205.9	0.09638	0.23617970533305666
3206.6	0.09615	0.23622464898595943
3207.3	0.09592	0.23626980817347787
3207.9	0.09569	0.23632563486257707
3208.6	0.09546	0.23637125497590614
3209.3	0.09523	0.2364170954531135
3210.0	0.095	0.23646315789473685
3210.7	0.09477	0.23650944391685133
3211.3	0.09455	0.2365626652564781
3212.0	0.09432	0.23660941475826971
3212.7	0.0941	0.23665249734325186
3213.3	0.09388	0.23669578184916915
3214.0	0.09366	0.23673926969891096
3214.6	0.09344	0.2367829623287671
3215.3	0.09322	0.23683758850032183
3215.9	0.09301	0.23687775508009892
3216.5	0.0928	0.23691810344827585
3217.2	0.09259	0.23695863484177557
3217.8	0.09239	0.23700616949886352
3218.4	0.09218	0.23704708179648512
3219.0	0.09198	0.2370950206566645
3219.5	0.09179	0.2371282274757599
3220.1	0.09159	0.2371656294355279
3220.7	0.0914	0.23721006564551422
3221.2	0.09122	0.23725060293795222
3221.8	0.09103	0.23728441173239592
3222.3	0.09085	0.23732526141992294
3222.9	0.09067	0.23736627329877577
3223.4	0.0905	0.23740331491712707
3223.9	0.09032	0.237433569530558
3224.4	0.09015	0.23747088186356075
3224.9	0.08998	0.2375083351855968
3225.4	0.08982	0.2375417501670007
3225.9	0.08965	0.23756832124930288
3226.4	0.08949	0.23760196670018996
3226.8	0.08933	0.2376357326765924
3227.3	0.08917	0.23766961982729617
3227.8	0.08901	0.23770362880575213
3228.3	0.08885	0.23773776027011817
3228.7	0.0887	0.23776775648252538
3229.2	0.08854	0.23780212333408632
3229.6	0.08839	0.2378323339744315
3230.1	0.08824	0.237862647325476
3230.5	0.08808	0.23789736603088102
3231.0	0.08793	0.23792789719094734
3231.4	0.08778	0.2379585326953748
3231.9	0.08763	0.23798927307999543
3232.3	0.08747	0.2380244655310392
3232.8	0.08732	0.2380554283096656
3233.2	0.08717	0.23808649764827353
3233.7	0.08701	0.23812205493621424
3234.2	0.08685	0.2381462291306851
3234.6	0.08669	0.23818202791556117
3235.1	0.08653	0.2382179590893332
3235.6	0.08637	0.23825402338775037
3236.1	0.08621	0.23829022155202412
3236.6	0.08604	0.2383193863319386
3237.1	0.08587	0.23836031209968556
3237.6	0.08569	0.23839421169331312
3238.1	0.08552	0.23842376052385406
3238.7	0.08534	0.2384696508085306
