#depth	LID	stdev (%)
depth	LID	rel_unc	comment
2491.7229	75.6292	0.1
2491.9959	75.7164	0.1
2492.2895	75.8228	0.1
2492.6085	75.9618	0.1
2492.9295	76.0896	0.1
2493.2225	76.1908	0.1
2493.5225	76.3277	0.1
2493.8205	76.4315	0.1
2494.1155	76.517	0.1
2494.4345	76.6104	0.1
2494.7205	76.6701	0.1
2495.0505	76.7285	0.1
2495.3495	76.7692	0.1
2495.6385	76.7875	0.1
2495.9475	76.8504	0.1
2496.2566	76.9572	0.1
2496.5395	77.102	0.1
2496.8485	77.2342	0.1
2497.1197	77.3323	0.1
2497.4295	77.3708	0.1
2497.7345	77.4023	0.1
2498.0405	77.4289	0.1
2498.3595	77.4025	0.1
2498.7059	77.3452	0.1
2499.0675	77.2622	0.1
2499.4415	77.1623	0.1
2499.7865	77.127	0.1
2500.1395	77.1398	0.1
2500.4415	77.2533	0.1
2500.766	77.3454	0.1
2501.0835	77.3826	0.1
2501.3597	77.389	0.1
2501.6451	77.3496	0.1
2501.9697	77.3442	0.1
2502.2759	77.4222	0.1
2502.5727	77.5638	0.1
2502.876	77.7067	0.1
2503.1697	77.8663	0.1
2503.4823	77.9978	0.1
2503.765	78.047	0.1
2504.0706	78.0748	0.1
2504.4006	78.0688	0.1
2504.7256	78.0626	0.1
2505.0286	78.0639	0.1
2505.3146	78.0963	0.1
2505.6186	78.1433	0.1
2505.9286	78.1892	0.1
2506.243	78.2085	0.1
2506.6076	78.1454	0.1
2506.9495	78.0386	0.1
2507.2708	77.9312	0.1
2507.5848	77.8293	0.1
2507.9248	77.7705	0.1
2508.2438	77.7489	0.1
2508.5638	77.8124	0.1
2508.8523	77.8612	0.1
2509.1733	77.8848	0.1
2509.5013	77.8972	0.1
2509.7623	77.9267	0.1
2510.0841	77.9944	0.1
2510.3713	78.0521	0.1
2510.6653	78.1037	0.1
2510.9793	78.1499	0.1
2511.3231	78.169	0.1
2511.6153	78.2113	0.1
2511.9043	78.2495	0.1
2512.2403	78.3121	0.1
2512.6061	78.3679	0.1
2512.9243	78.4481	0.1
2513.2473	78.5532	0.1
2513.5603	78.6893	0.1
2513.8683	78.8128	0.1
2514.136	78.915	0.1
2514.4884	78.9982	0.1
2514.7664	79.0262	0.1
2515.0874	78.9665	0.1
2515.3834	78.7901	0.1
2515.7004	78.5779	0.1
2515.9944	78.368	0.1
2516.3054	78.2125	0.1
2516.6354	78.0802	0.1
2516.9814	78.0148	0.1
2517.3323	78.0438	0.1
2517.6717	78.1372	0.1
2518.0083	78.2203	0.1
2518.331	78.2793	0.1
2518.6718	78.3043	0.1
2518.9831	78.3652	0.1
2519.3111	78.4297	0.1
2519.6121	78.4974	0.1
2519.9461	78.5751	0.1
2520.2759	78.632	0.1
2520.6141	78.6449	0.1
2520.9361	78.6482	0.1
2521.2451	78.6779	0.1
2521.5761	78.771	0.1
2521.8861	78.8769	0.1
2522.2141	78.9571	0.1
2522.5595	78.9515	0.1
2522.9185	78.8596	0.1
2523.2577	78.7703	0.1
2523.5825	78.73	0.1
2523.9035	78.7284	0.1
2524.2295	78.738	0.1
2524.5518	78.7753	0.1
2524.8679	78.8579	0.1
2525.1601	78.9292	0.1
2525.454	79.0383	0.1
2525.761	79.1705	0.1
2526.087	79.2812	0.1
2526.3979	79.4874	0.1
2526.7287	79.6656	0.1
2527.0366	79.8353	0.1
2527.3102	79.9408	0.1
2527.6346	80.0455	0.1
2527.9296	80.162	0.1
2528.2316	80.2827	0.1
2528.5366	80.3377	0.1
2528.8516	80.3407	0.1
2529.1416	80.2967	0.1
2529.4466	80.285	0.1
2529.7426	80.349	0.1
2530.0096	80.4696	0.1
2530.3506	80.592	0.1
2530.6426	80.7209	0.1
2530.9106	80.8509	0.1
2531.1686	80.9711	0.1
2531.4746	81.0538	0.1
2531.7666	81.1702	0.1
2532.0432	81.2477	0.1
2532.3176	81.3812	0.1
2532.6056	81.4702	0.1
2532.9173	81.5366	0.1
2533.2246	81.5315	0.1
2533.5166	81.4516	0.1
2533.8036	81.3608	0.1
2534.1256	81.2789	0.1
2534.4156	81.1934	0.1
2534.7212	81.1098	0.1
2534.9976	81.0563	0.1
2535.2972	81.0175	0.1
2535.5976	81.023	0.1
2535.8852	81.0179	0.1
2536.2115	80.9931	0.1
2536.5176	80.9312	0.1
2536.8416	80.8649	0.1
2537.1516	80.8274	0.1
2537.4186	80.7963	0.1
2537.704	80.7886	0.1
2537.9946	80.7372	0.1
2538.3045	80.6416	0.1
2538.6082	80.4737	0.1
2538.9169	80.2525	0.1
2539.2212	80.0818	0.1
2539.4952	79.9599	0.1
2539.7492	79.8898	0.1
2540.0417	79.8205	0.1
2540.3332	79.7211	0.1
2540.5782	79.6776	0.1
2540.8342	79.6556	0.1
2541.1062	79.6669	0.1
2541.3752	79.6704	0.1
2541.6832	79.6345	0.1
2541.957	79.5614	0.1
2542.2632	79.4642	0.1
2542.539	79.4286	0.1
2542.8072	79.3813	0.1
2543.0582	79.3635	0.1
2543.3432	79.3651	0.1
2543.6322	79.3265	0.1
2543.9232	79.3098	0.1
2544.1712	79.2744	0.1
2544.4532	79.2362	0.1
2544.7452	79.2367	0.1
2545.0514	79.2581	0.1
2545.3322	79.2919	0.1
2545.6182	79.2949	0.1
2545.9226	79.2812	0.1
2546.1888	79.3175	0.1
2546.5146	79.4623	0.1
2546.8056	79.604	0.1
2547.0967	79.7373	0.1
2547.4126	79.8436	0.1
2547.6796	79.9375	0.1
2547.9876	80.0561	0.1
2548.2818	80.1304	0.1
2548.5748	80.1532	0.1
2548.8468	80.1936	0.1
2549.1268	80.2101	0.1
2549.4193	80.2323	0.1
2549.7173	80.2416	0.1
2549.9953	80.2249	0.1
2550.2593	80.2439	0.1
2550.5573	80.293	0.1
2550.8233	80.3486	0.1
2551.1273	80.4131	0.1
2551.4423	80.4142	0.1
2551.7066	80.3769	0.1
2551.9863	80.2579	0.1
2552.295	80.1466	0.1
2552.5863	80.1141	0.1
2552.9253	80.1438	0.1
2553.2143	80.2543	0.1
2553.4893	80.286	0.1
2553.7463	80.2603	0.1
2554.0101	80.1859	0.1
2554.2922	80.0921	0.1
2554.5923	80.0614	0.1
2554.9023	80.1181	0.1
2555.2093	80.2278	0.1
2555.4943	80.3341	0.1
2555.7873	80.4451	0.1
2556.0806	80.5912	0.1
2556.4089	80.7956	0.1
2556.7309	80.9381	0.1
2557.0049	81.0227	0.1
2557.3079	81.068	0.1
2557.5759	81.0563	0.1
2557.8629	81.0869	0.1
2558.1469	81.1515	0.1
2558.4349	81.288	0.1
2558.7019	81.4134	0.1
2558.9549	81.5417	0.1
2559.2119	81.6276	0.1
2559.4969	81.7457	0.1
2559.7949	81.8489	0.1
2560.1169	81.9357	0.1
2560.4249	81.9519	0.1
2560.6949	81.9441	0.1
2560.9709	81.9524	0.1
2561.2419	81.9695	0.1
2561.5299	81.9955	0.1
2561.8038	81.966	0.1
2562.1108	81.928	0.1
2562.3888	81.8223	0.1
2562.6688	81.7779	0.1
2562.9762	81.7381	0.1
2563.2902	81.6968	0.1
2563.5734	81.6671	0.1
2563.8754	81.6647	0.1
2564.1124	81.6903	0.1
2564.401	81.7435	0.1
2564.6744	81.7789	0.1
2564.9716	81.7748	0.1
2565.2504	81.7871	0.1
2565.5114	81.8073	0.1
2565.8194	81.8869	0.1
2566.1308	81.9285	0.1
2566.4534	81.8977	0.1
2566.7384	81.8553	0.1
2567.0034	81.824	0.1
2567.26	81.8125	0.1
2567.5624	81.788	0.1
2567.8514	81.6466	0.1
2568.1514	81.4425	0.1
2568.4964	81.3291	0.1
2568.8204	81.3635	0.1
2569.1374	81.459	0.1
2569.4854	81.5349	0.1
2569.7889	81.4929	0.1
2570.0824	81.3851	0.1
2570.3394	81.2991	0.1
2570.6603	81.2539	0.1
2570.9484	81.2252	0.1
2571.2227	81.1585	0.1
2571.5174	81.0021	0.1
2571.7864	80.8843	0.1
2572.0823	80.7606	0.1
2572.3922	80.755	0.1
2572.6974	80.7875	0.1
2572.9854	80.8306	0.1
2573.2932	80.8835	0.1
2573.5623	80.9635	0.1
2573.8776	81.1068	0.1
2574.186	81.2812	0.1
2574.4726	81.4363	0.1
2574.7426	81.5154	0.1
2575.0446	81.476	0.1
2575.3692	81.3881	0.1
2575.6602	81.3366	0.1
2575.9652	81.3238	0.1
2576.2332	81.3885	0.1
2576.5116	81.4754	0.1
2576.8296	81.5436	0.1
2577.0906	81.5744	0.1
2577.3756	81.6053	0.1
2577.6656	81.6124	0.1
2577.9816	81.6079	0.1
2578.2636	81.579	0.1
2578.5736	81.5262	0.1
2578.8896	81.517	0.1
2579.2136	81.6128	0.1
2579.5428	81.7539	0.1
2579.8229	81.8891	0.1
2580.1409	81.9531	0.1
2580.4199	82.04	0.1
2580.6889	82.1012	0.1
2580.9926	82.1622	0.1
2581.2986	82.1358	0.1
2581.6	82.0569	0.1
2581.9419	82.0059	0.1
2582.2279	82.0771	0.1
2582.5289	82.1998	0.1
2582.8259	82.31	0.1
2583.1447	82.336	0.1
2583.4457	82.2511	0.1
2583.7177	82.1144	0.1
2584.0017	81.9319	0.1
2584.2964	81.7093	0.1
2584.606	81.5264	0.1
2584.8679	81.3492	0.1
2585.1497	81.2676	0.1
2585.4267	81.2412	0.1
2585.6927	81.232	0.1
2585.9687	81.2308	0.1
2586.2137	81.2294	0.1
2586.5467	81.2745	0.1
2586.8327	81.3427	0.1
2587.1202	81.3443	0.1
2587.4037	81.319	0.1
2587.7213	81.2369	0.1
2588.0118	81.142	0.1
2588.3177	81.1039	0.1
2588.6377	81.0635	0.1
2588.9681	81.0152	0.1
2589.2811	80.96	0.1
2589.5868	80.9318	0.1
2589.8471	80.904	0.1
2590.1531	80.8576	0.1
2590.4642	80.7401	0.1
2590.7791	80.6361	0.1
2591.0301	80.6065	0.1
2591.3175	80.6034	0.1
2591.5651	80.6092	0.1
2591.8261	80.6352	0.1
2592.1221	80.6472	0.1
2592.4171	80.6609	0.1
2592.7211	80.6613	0.1
2592.9971	80.6321	0.1
2593.3028	80.5519	0.1
2593.5641	80.4365	0.1
2593.8761	80.2692	0.1
2594.1551	80.0527	0.1
2594.4491	79.8945	0.1
2594.7474	79.7575	0.1
2595.0204	79.7101	0.1
2595.3094	79.6973	0.1
2595.5594	79.6926	0.1
2595.8459	79.6522	0.1
2596.0944	79.589	0.1
2596.3934	79.4191	0.1
2596.6634	79.2349	0.1
2596.9694	79.0763	0.1
2597.248	78.8926	0.1
2597.5684	78.7629	0.1
2597.8254	78.5763	0.1
2598.1316	78.4463	0.1
2598.4106	78.3718	0.1
2598.6746	78.2987	0.1
2598.9654	78.2052	0.1
2599.2726	78.1175	0.1
2599.5437	78.0419	0.1
2599.8287	78.0477	0.1
2600.1407	78.0629	0.1
2600.4189	78.113	0.1
2600.6967	78.1533	0.1
2600.9857	78.1425	0.1
2601.2709	78.0837	0.1
2601.5417	77.9869	0.1
2601.7857	77.9378	0.1
2602.0772	77.8534	0.1
2602.3377	77.7591	0.1
2602.6337	77.6426	0.1
2602.9014	77.4542	0.1
2603.2017	77.2243	0.1
2603.4484	76.9857	0.1
2603.7417	76.7682	0.1
2604.0097	76.6736	0.1
2604.2557	76.6049	0.1
2604.5532	76.4861	0.1
2604.8552	76.3279	0.1
2605.1562	76.2281	0.1
2605.4492	76.2046	0.1
2605.7582	76.3046	0.1
2606.0472	76.3871	0.1
2606.3292	76.4155	0.1
2606.6112	76.3737	0.1
2606.9102	76.2858	0.1
2607.2022	76.1931	0.1
2607.5092	76.1499	0.1
2607.8002	76.1065	0.1
2608.0712	76.0557	0.1
2608.3662	76.0003	0.1
2608.6502	75.9152	0.1
2608.9532	75.8642	0.1
2609.2752	75.8256	0.1
2609.5962	75.8686	0.1
2609.9022	75.893	0.1
2610.1882	75.9748	0.1
2610.4802	76.0198	0.1
2610.7792	76.0534	0.1
2611.0587	76.0439	0.1
2611.3641	75.9983	0.1
2611.6611	75.9151	0.1
2611.9251	75.8672	0.1
2612.1991	75.8057	0.1
2612.4931	75.815	0.1
2612.7711	75.8209	0.1
2613.0791	75.8028	0.1
2613.3931	75.7477	0.1
2613.7301	75.6926	0.1
2614.0241	75.6615	0.1
2614.3271	75.6365	0.1
2614.6351	75.5831	0.1
2614.9281	75.5207	0.1
2615.2291	75.4959	0.1
2615.5341	75.4868	0.1
2615.8231	75.5521	0.1
2616.1061	75.6154	0.1
2616.4321	75.7037	0.1
2616.7171	75.7557	0.1
2617.0201	75.8121	0.1
2617.3369	75.8729	0.1
2617.6521	75.9713	0.1
2617.9301	76.067	0.1
2618.227	76.2016	0.1
2618.5332	76.3383	0.1
2618.8222	76.4968	0.1
2619.1272	76.6292	0.1
2619.4582	76.6692	0.1
2619.8042	76.6821	0.1
2620.0985	76.6587	0.1
2620.3762	76.6916	0.1
2620.6472	76.7239	0.1
2620.9562	76.7979	0.1
2621.2528	76.9091	0.1
2621.5361	76.9785	0.1
2621.8142	77.0364	0.1
2622.1162	77.0874	0.1
2622.4152	77.1626	0.1
2622.7322	77.2491	0.1
2623.0152	77.3856	0.1
2623.3008	77.5233	0.1
2623.5737	77.5823	0.1
2623.8987	77.61	0.1
2624.2177	77.5866	0.1
2624.5317	77.5599	0.1
2624.8407	77.6064	0.1
2625.1387	77.6747	0.1
2625.4297	77.7907	0.1
2625.7167	77.8796	0.1
2626.0367	77.9573	0.1
2626.3937	78.1015	0.1
2626.7457	78.2436	0.1
2627.0575	78.431	0.1
2627.3808	78.6469	0.1
2627.6567	78.8421	0.1
2627.9615	78.9653	0.1
2628.3142	79.037	0.1
2628.6571	79.0219	0.1
2629.0038	79.0089	0.1
2629.3029	79.0199	0.1
2629.6027	79.0751	0.1
2629.9327	79.134	0.1
2630.2617	79.1683	0.1
2630.5803	79.2345	0.1
2630.8673	79.3163	0.1
2631.1672	79.3805	0.1
2631.4323	79.4527	0.1
2631.7128	79.5054	0.1
2632.0338	79.5289	0.1
2632.3146	79.5513	0.1
2632.6358	79.5497	0.1
2632.9348	79.5924	0.1
2633.2628	79.6411	0.1
2633.5735	79.7201	0.1
2633.8928	79.782	0.1
2634.2048	79.8135	0.1
2634.5255	79.79	0.1
2634.8455	79.691	0.1
2635.1845	79.6186	0.1
2635.5183	79.6377	0.1
2635.8745	79.7505	0.1
2636.2205	79.8746	0.1
2636.4855	79.9937	0.1
2636.8035	80.0732	0.1
2637.0965	80.2285	0.1
2637.4355	80.3501	0.1
2637.7715	80.4	0.1
2638.0975	80.4435	0.1
2638.4125	80.5008	0.1
2638.7305	80.6471	0.1
2639.0295	80.72	0.1
2639.3865	80.7427	0.1
2639.7655	80.7189	0.1
2640.0935	80.7009	0.1
2640.4095	80.7452	0.1
2640.7625	80.8358	0.1
2641.1075	80.9286	0.1
2641.4046	80.9675	0.1
2641.7116	80.9131	0.1
2642.0196	80.7867	0.1
2642.3326	80.6485	0.1
2642.6576	80.6124	0.1
2642.9696	80.6638	0.1
2643.2466	80.7108	0.1
2643.5756	80.7045	0.1
2643.932	80.5933	0.1
2644.293	80.4179	0.1
2644.627	80.3643	0.1
2644.937	80.3305	0.1
2645.284	80.3103	0.1
2645.62	80.2477	0.1
2645.947	80.2294	0.1
2646.283	80.2843	0.1
2646.647	80.4581	0.1
2647.002	80.6209	0.1
2647.351	80.7967	0.1
2647.7089	80.9191	0.1
2648.066	80.9847	0.1
2648.445	81.0538	0.1
2648.769	81.075	0.1
2649.094	81.1089	0.1
2649.412	81.1176	0.1
2649.7257	81.1491	0.1
2650.072	81.1788	0.1
2650.3997	81.1788	0.1
2650.7747	81.1552	0.1
2651.1093	81.0627	0.1
2651.3837	80.9644	0.1
2651.7307	80.9816	0.1
2652.0447	81.0152	0.1
2652.3437	81.1406	0.1
2652.7147	81.248	0.1
2653.0597	81.3033	0.1
2653.3937	81.3122	0.1
2653.7753	81.3401	0.1
2654.1177	81.3895	0.1
2654.4564	81.4692	0.1
2654.7907	81.502	0.1
2655.1237	81.4342	0.1
2655.4376	81.341	0.1
2655.7746	81.2706	0.1
2656.1306	81.209	0.1
2656.4727	81.1745	0.1
2656.8209	81.1967	0.1
2657.1939	81.2776	0.1
2657.5496	81.4268	0.1
2657.9055	81.5652	0.1
2658.2395	81.6505	0.1
2658.5495	81.7924	0.1
2658.8755	81.9658	0.1
2659.2129	82.1298	0.1
2659.5655	82.245	0.1
2659.9105	82.2225	0.1
2660.2033	82.1888	0.1
2660.5187	82.1897	0.1
2660.8705	82.2184	0.1
2661.1864	82.2708	0.1
2661.4994	82.3179	0.1
2661.8694	82.3411	0.1
2662.2044	82.3038	0.1
2662.527	82.2255	0.1
2662.8274	82.119	0.1
2663.1664	82.0008	0.1
2663.4634	81.899	0.1
2663.7578	81.7348	0.1
2664.1318	81.6133	0.1
2664.4697	81.53	0.1
2664.7907	81.5421	0.1
2665.0977	81.5949	0.1
2665.3867	81.6115	0.1
2665.7017	81.5893	0.1
2666.0437	81.501	0.1
2666.3887	81.4041	0.1
2666.703	81.4003	0.1
2666.989	81.4038	0.1
2667.328	81.4545	0.1
2667.6337	81.5498	0.1
2667.9638	81.5701	0.1
2668.2691	81.5697	0.1
2668.591	81.5008	0.1
2668.9	81.3852	0.1
2669.222	81.2374	0.1
2669.537	81.113	0.1
2669.885	80.9864	0.1
2670.2205	80.9433	0.1
2670.5585	80.9537	0.1
2670.8595	80.9884	0.1
2671.1896	81.0021	0.1
2671.5235	80.9899	0.1
2671.8315	80.9	0.1
2672.1497	80.7516	0.1
2672.4595	80.5851	0.1
2672.7955	80.4193	0.1
2673.1045	80.3042	0.1
2673.4335	80.2424	0.1
2673.7355	80.2011	0.1
2674.0425	80.2216	0.1
2674.3565	80.2261	0.1
2674.6805	80.1504	0.1
2674.9995	80.087	0.1
2675.3135	80.0618	0.1
2675.6186	80.0801	0.1
2675.9555	80.1285	0.1
2676.3085	80.1641	0.1
2676.6068	80.1658	0.1
2676.9115	80.1275	0.1
2677.2155	80.0899	0.1
2677.5358	80.0388	0.1
2677.8668	80.0235	0.1
2678.1608	80.0564	0.1
2678.4548	80.1218	0.1
2678.7548	80.2072	0.1
2679.0808	80.2242	0.1
2679.4018	80.1926	0.1
2679.7268	80.1004	0.1
2680.0668	80.0645	0.1
2680.3928	80.1277	0.1
2680.7008	80.2519	0.1
2681.0237	80.3268	0.1
2681.3248	80.3385	0.1
2681.6328	80.2701	0.1
2681.95	80.2652	0.1
2682.2618	80.2691	0.1
2682.5698	80.2962	0.1
2682.8948	80.2922	0.1
2683.22	80.2844	0.1
2683.5428	80.2927	0.1
2683.8808	80.3036	0.1
2684.2128	80.3373	0.1
2684.5028	80.3374	0.1
2684.8468	80.3054	0.1
2685.2268	80.1968	0.1
2685.5448	80.0461	0.1
2685.8638	79.9582	0.1
2686.1448	79.9011	0.1
2686.4188	79.8402	0.1
2686.7468	79.7817	0.1
2687.0858	79.716	0.1
2687.3885	79.6777	0.1
2687.7081	79.6124	0.1
2688.0141	79.5568	0.1
2688.344	79.4811	0.1
2688.6551	79.4418	0.1
2689.0073	79.4401	0.1
2689.3241	79.4522	0.1
2689.6721	79.4329	0.1
2690.0121	79.3615	0.1
2690.3331	79.3223	0.1
2690.6371	79.2592	0.1
2690.9471	79.1697	0.1
2691.2761	79.063	0.1
2691.6241	78.972	0.1
2691.9751	78.9505	0.1
2692.2871	78.9479	0.1
2692.6203	78.9049	0.1
2692.9632	78.8865	0.1
2693.3101	78.9103	0.1
2693.6615	78.9649	0.1
2693.999	78.958	0.1
2694.3621	78.8911	0.1
2694.7101	78.7445	0.1
2695.0451	78.6346	0.1
2695.3661	78.5606	0.1
2695.7031	78.5035	0.1
2696.0464	78.5286	0.1
2696.3491	78.5373	0.1
2696.6811	78.5776	0.1
2697.023	78.6271	0.1
2697.3529	78.6639	0.1
2697.7118	78.6748	0.1
2698.0328	78.6843	0.1
2698.3748	78.6527	0.1
2698.6838	78.6162	0.1
2699.0128	78.5944	0.1
2699.3428	78.5808	0.1
2699.6828	78.5296	0.1
2699.9528	78.4614	0.1
2700.2546	78.3438	0.1
2700.5725	78.2785	0.1
2700.9315	78.3744	0.1
2701.224	78.5538	0.1
2701.6035	78.6663	0.1
2701.9435	78.709	0.1
2702.3197	78.706	0.1
2702.6635	78.7392	0.1
2703.0315	78.7944	0.1
2703.3539	78.8271	0.1
2703.6939	78.8339	0.1
2704.0469	78.8319	0.1
2704.3592	78.8117	0.1
2704.6819	78.7838	0.1
2705.0069	78.7862	0.1
2705.3509	78.832	0.1
2705.7009	78.9243	0.1
2706.013	79.0128	0.1
2706.3501	79.0725	0.1
2706.6971	79.0878	0.1
2707.0651	79.1191	0.1
2707.3721	79.1384	0.1
2707.7252	79.1478	0.1
2708.0604	79.1047	0.1
2708.3506	79.0266	0.1
2708.6926	78.9448	0.1
2709.0102	78.8383	0.1
2709.3716	78.7089	0.1
2709.7224	78.6098	0.1
2710.0606	78.5381	0.1
2710.3756	78.4798	0.1
2710.7246	78.4506	0.1
2711.0756	78.4464	0.1
2711.4116	78.4442	0.1
2711.7886	78.4504	0.1
2712.0876	78.3704	0.1
2712.4056	78.2877	0.1
2712.7456	78.1968	0.1
2713.0956	78.1557	0.1
2713.4226	78.1701	0.1
2713.7466	78.1645	0.1
2714.0966	78.1614	0.1
2714.4826	78.2283	0.1
2714.8097	78.3747	0.1
2715.1461	78.5645	0.1
2715.4706	78.6666	0.1
2715.8286	78.7532	0.1
2716.1526	78.7214	0.1
2716.5086	78.6988	0.1
2716.7963	78.6121	0.1
2717.1116	78.446	0.1
2717.4176	78.3066	0.1
2717.7166	78.1931	0.1
2718.0076	78.116	0.1
2718.3191	78.0673	0.1
2718.6445	78.0426	0.1
2718.9835	78.052	0.1
2719.3422	78.0598	0.1
2719.6785	78.0789	0.1
2720.0305	78.0288	0.1
2720.369	78.0069	0.1
2720.746	77.9861	0.1
2721.0795	77.967	0.1
2721.4605	77.8824	0.1
2721.8295	77.8088	0.1
2722.1085	77.7301	0.1
2722.4275	77.7103	0.1
2722.7815	77.7384	0.1
2723.1275	77.7863	0.1
2723.4515	77.8834	0.1
2723.7395	77.9077	0.1
2724.1115	77.871	0.1
2724.4415	77.8234	0.1
2724.7985	77.7964	0.1
2725.1845	77.7679	0.1
2725.5375	77.7383	0.1
2725.8915	77.6575	0.1
2726.2385	77.5535	0.1
2726.5815	77.53	0.1
2726.903	77.5424	0.1
2727.2555	77.555	0.1
2727.5935	77.5074	0.1
2728.0193	77.4492	0.1
2728.3875	77.4005	0.1
2728.7375	77.3264	0.1
2729.0865	77.1934	0.1
2729.4275	77.1042	0.1
2729.7751	77.076	0.1
2730.1405	77.0487	0.1
2730.4873	76.9973	0.1
2730.8045	76.9399	0.1
2731.1775	76.9691	0.1
2731.5562	77.0362	0.1
2731.8985	77.2265	0.1
2732.2405	77.4133	0.1
2732.6006	77.6445	0.1
2732.9299	77.854	0.1
2733.2459	78.0128	0.1
2733.6219	78.0599	0.1
2734.0269	78.0386	0.1
2734.4149	78.0142	0.1
2734.7749	77.9878	0.1
2735.1669	77.9466	0.1
2735.5489	77.8709	0.1
2735.8869	77.7128	0.1
2736.2618	77.6417	0.1
2736.6187	77.6383	0.1
2737.0089	77.7641	0.1
2737.4009	77.8681	0.1
2737.7519	77.8981	0.1
2738.1089	77.9694	0.1
2738.5144	78.0645	0.1
2738.9159	78.1557	0.1
2739.3279	78.1238	0.1
2739.7369	78.0049	0.1
2740.1119	77.8473	0.1
2740.4829	77.7256	0.1
2740.8439	77.6888	0.1
2741.1529	77.7063	0.1
2741.5288	77.7827	0.1
2741.8777	77.8704	0.1
2742.2439	77.8199	0.1
2742.5989	77.6816	0.1
2742.9329	77.5061	0.1
2743.2659	77.4253	0.1
2743.6259	77.4093	0.1
2743.9419	77.4325	0.1
2744.3039	77.4462	0.1
2744.6534	77.449	0.1
2745.0378	77.4688	0.1
2745.4175	77.4901	0.1
2745.7895	77.4855	0.1
2746.1655	77.4624	0.1
2746.5035	77.4574	0.1
2746.8905	77.5072	0.1
2747.2525	77.6101	0.1
2747.6138	77.7658	0.1
2747.9667	77.8749	0.1
2748.2977	77.8917	0.1
2748.6897	77.8008	0.1
2749.0707	77.6986	0.1
2749.4199	77.6442	0.1
2749.7387	77.5809	0.1
2750.0597	77.569	0.1
2750.3867	77.5595	0.1
2750.7627	77.5955	0.1
2751.1837	77.6545	0.1
2751.5617	77.6159	0.1
2751.8811	77.5596	0.1
2752.2517	77.5152	0.1
2752.5717	77.4836	0.1
2752.9267	77.4183	0.1
2753.2767	77.3001	0.1
2753.6417	77.05	0.1
2753.9687	76.8169	0.1
2754.3368	76.6274	0.1
2754.7107	76.5096	0.1
2755.0827	76.5019	0.1
2755.4137	76.5207	0.1
2755.7711	76.5985	0.1
2756.1361	76.6758	0.1
2756.563	76.6828	0.1
2756.954	76.7173	0.1
2757.326	76.7855	0.1
2757.7009	76.8989	0.1
2758.0848	77.082	0.1
2758.4792	77.1864	0.1
2758.851	77.2723	0.1
2759.225	77.2892	0.1
2759.543	77.201	0.1
2759.896	77.1137	0.1
2760.265	77.0075	0.1
2760.6423	76.9691	0.1
2761.037	76.9257	0.1
2761.414	76.8807	0.1
2761.7446	76.833	0.1
2762.1222	76.8265	0.1
2762.495	76.8632	0.1
2762.858	76.8506	0.1
2763.2228	76.794	0.1
2763.609	76.7616	0.1
2763.999	76.8654	0.1
2764.354	77.0719	0.1
2764.7447	77.2496	0.1
2765.105	77.2976	0.1
2765.432	77.2358	0.1
2765.813	77.1662	0.1
2766.14	77.1179	0.1
2766.457	77.1748	0.1
2766.8002	77.3104	0.1
2767.138	77.4245	0.1
2767.4787	77.5691	0.1
2767.8317	77.6498	0.1
2768.1427	77.7584	0.1
2768.4667	77.8216	0.1
2768.7865	77.9118	0.1
2769.1587	77.9711	0.1
2769.4817	78.0236	0.1
2769.8137	78.1023	0.1
2770.1537	78.1689	0.1
2770.4937	78.1981	0.1
2770.8177	78.1329	0.1
2771.1935	78.0257	0.1
2771.5291	77.8848	0.1
2771.8737	77.8214	0.1
2772.1557	77.7409	0.1
2772.4867	77.6377	0.1
2772.8054	77.529	0.1
2773.1597	77.3914	0.1
2773.5147	77.3595	0.1
2773.8257	77.3986	0.1
2774.1817	77.4488	0.1
2774.5217	77.4944	0.1
2774.8171	77.4031	0.1
2775.1637	77.2916	0.1
2775.5047	77.1396	0.1
2775.8357	77.0604	0.1
2776.1387	76.9643	0.1
2776.4707	76.8654	0.1
2776.8247	76.7134	0.1
2777.1797	76.5514	0.1
2777.4967	76.3475	0.1
2777.8227	76.1258	0.1
2778.1707	75.8668	0.1
2778.5017	75.5193	0.1
2778.8567	75.3096	0.1
2779.1967	75.0346	0.1
2779.5177	74.8888	0.1
2779.8917	74.7205	0.1
2780.2387	74.6058	0.1
2780.5627	74.5029	0.1
2780.9087	74.3914	0.1
2781.2685	74.2691	0.1
2781.5547	74.187	0.1
2781.8555	74.095	0.1
2782.1337	74.0407	0.1
2782.4487	73.9666	0.1
2782.7507	73.8665	0.1
2783.0727	73.7656	0.1
2783.3847	73.6684	0.1
2783.6787	73.5513	0.1
2783.9877	73.4151	0.1
2784.2847	73.2638	0.1
2784.5633	73.1452	0.1
2784.8479	72.9677	0.1
2785.1469	72.8478	0.1
2785.4696	72.7881	0.1
2785.7953	72.7151	0.1
2786.101	72.6522	0.1
2786.4508	72.4419	0.1
2786.7545	72.2989	0.1
2787.1156	72.1052	0.1
2787.4456	71.9485	0.1
2787.8078	71.8334	0.1
2788.1286	71.7048	0.1
2788.4667	71.6211	0.1
2788.8207	71.5338	0.1
2789.1587	71.4883	0.1
2789.4547	71.4356	0.1
2789.7587	71.3147	0.1
2790.0637	71.1783	0.1
2790.394	71.0523	0.1
2790.7524	70.9869	0.1
