Age [a] (b2k),Depth ice/snow [m] (NGRIP1),Depth ice/snow [m] (NGRIP2),MCE [a],comb_ngrip
4227,727.9,,7,727.9
4228,728.04,,7,728.04
4229,728.12,,7,728.12
4230,728.24,,7,728.24
4231,728.39,,7,728.39
4232,728.55,,7,728.55
4233,728.65,,7,728.65
4234,728.79,,7,728.79
4235,728.97,,7,728.97
4236,729.1,,7,729.1
4237,729.25,,7,729.25
4238,729.37,,7,729.37
4239,729.52,,7,729.52
4240,729.63,,7,729.63
4241,729.79,,7,729.79
4242,729.98,,7,729.98
4243,730.17,,7,730.17
4244,730.29,,7,730.29
4245,730.42,,7,730.42
4246,730.59,,7,730.59
4247,730.71,,7,730.71
4248,730.91,,7,730.91
4249,731.06,,7,731.06
4250,731.25,,7,731.25
4251,731.35,,7,731.35
4252,731.47,,7,731.47
4253,731.64,,7,731.64
4254,731.77,,7,731.77
4255,731.9,,7,731.9
4256,732.02,,7,732.02
4257,732.17,,7,732.17
4258,732.3,,7,732.3
4259,732.44,,7,732.44
4260,732.59,,7,732.59
4261,732.72,,7,732.72
4262,732.86,,7,732.86
4263,733.01,,7,733.01
4264,733.11,,7,733.11
4265,733.23,,7,733.23
4266,733.34,,7,733.34
4267,733.49,,7,733.49
4268,733.6,,7,733.6
4269,733.67,,7,733.67
4270,733.78,,7,733.78
4271,733.91,,7,733.91
4272,734.0,,7,734.0
4273,734.1,,7,734.1
4274,734.24,,7,734.24
4275,734.41,,7,734.41
4276,734.55,,7,734.55
4277,734.68,,7,734.68
4278,734.85,,7,734.85
4279,734.97,,7,734.97
4280,735.13,,7,735.13
4281,735.27,,7,735.27
4282,735.45,,7,735.45
4283,735.7,,7,735.7
4284,735.89,,8,735.89
4285,735.97,,8,735.97
4286,736.11,,8,736.11
4287,736.31,,8,736.31
4288,736.45,,8,736.45
4289,736.57,,8,736.57
4290,736.73,,8,736.73
4291,736.86,,8,736.86
4292,737.0,,8,737.0
4293,737.08,,8,737.08
4294,737.27,,8,737.27
4295,737.44,,8,737.44
4296,737.6,,8,737.6
4297,737.74,,8,737.74
4298,737.87,,8,737.87
4299,738.06,,8,738.06
4300,738.22,,8,738.22
4301,738.3,,8,738.3
4302,738.39,,8,738.39
4303,738.58,,8,738.58
4304,738.85,,8,738.85
4305,739.04,,8,739.04
4306,739.19,,8,739.19
4307,739.37,,8,739.37
4308,739.53,,8,739.53
4309,739.62,,8,739.62
4310,739.74,,8,739.74
4311,739.87,,8,739.87
4312,740.0,,8,740.0
4313,740.17,,8,740.17
4314,740.26,,8,740.26
4315,740.36,,8,740.36
4316,740.57,,8,740.57
4317,740.66,,8,740.66
4318,740.77,,8,740.77
4319,740.86,,8,740.86
4320,740.98,,8,740.98
4321,741.15,,8,741.15
4322,741.3,,8,741.3
4323,741.44,,8,741.44
4324,741.56,,8,741.56
4325,741.72,,8,741.72
4326,741.88,,8,741.88
4327,742.03,,8,742.03
4328,742.14,,8,742.14
4329,742.31,,8,742.31
4330,742.45,,8,742.45
4331,742.59,,8,742.59
4332,742.77,,8,742.77
4333,742.97,,8,742.97
4334,743.15,,8,743.15
4335,743.32,,8,743.32
4336,743.43,,8,743.43
4337,743.55,,8,743.55
4338,743.68,,8,743.68
4339,743.82,,8,743.82
4340,744.0,,8,744.0
4341,744.11,,8,744.11
4342,744.26,,8,744.26
4343,744.38,,8,744.38
4344,744.54,,8,744.54
4345,744.65,,8,744.65
4346,744.74,,8,744.74
4347,744.88,,8,744.88
4348,744.99,,8,744.99
4349,745.16,,8,745.16
4350,745.34,,8,745.34
4351,745.44,,8,745.44
4352,745.55,,8,745.55
4353,745.65,,8,745.65
4354,745.79,,8,745.79
4355,745.98,,8,745.98
4356,746.07,,8,746.07
4357,746.25,,8,746.25
4358,746.39,,8,746.39
4359,746.51,,8,746.51
4360,746.65,,8,746.65
4361,746.75,,8,746.75
4362,746.89,,8,746.89
4363,747.03,,8,747.03
4364,747.21,,8,747.21
4365,747.41,,8,747.41
4366,747.57,,8,747.57
4367,747.7,,8,747.7
4368,747.86,,8,747.86
4369,748.03,,8,748.03
4370,748.18,,8,748.18
4371,748.31,,8,748.31
4372,748.41,,8,748.41
4373,748.51,,8,748.51
4374,748.69,,8,748.69
4375,748.82,,8,748.82
4376,748.93,,8,748.93
4377,749.07,,8,749.07
4378,749.19,,8,749.19
4379,749.32,,8,749.32
4380,749.44,,8,749.44
4381,749.56,,8,749.56
4382,749.65,,8,749.65
4383,749.8,,8,749.8
4384,749.93,,8,749.93
4385,750.1,,8,750.1
4386,750.26,,8,750.26
4387,750.38,,8,750.38
4388,750.52,,8,750.52
4389,750.66,,8,750.66
4390,750.79,,8,750.79
4391,750.93,,8,750.93
4392,751.08,,8,751.08
4393,751.23,,8,751.23
4394,751.42,,8,751.42
4395,751.64,,8,751.64
4396,751.82,,8,751.82
4397,751.98,,8,751.98
4398,752.13,,8,752.13
4399,752.35,,8,752.35
4400,752.45,,8,752.45
4401,752.55,,8,752.55
4402,752.72,,8,752.72
4403,752.84,,8,752.84
4404,752.95,,8,752.95
4405,753.11,,8,753.11
4406,753.21,,8,753.21
4407,753.32,,8,753.32
4408,753.49,,8,753.49
4409,753.62,,8,753.62
4410,753.83,,8,753.83
4411,753.97,,8,753.97
4412,754.08,,8,754.08
4413,754.23,,8,754.23
4414,754.4,,8,754.4
4415,754.55,,8,754.55
4416,754.71,,8,754.71
4417,754.85,,8,754.85
4418,755.07,,8,755.07
4419,755.22,,8,755.22
4420,755.34,,8,755.34
4421,755.49,,8,755.49
4422,755.62,,8,755.62
4423,755.76,,8,755.76
4424,755.93,,8,755.93
4425,756.04,,8,756.04
4426,756.18,,8,756.18
4427,756.28,,8,756.28
4428,756.49,,8,756.49
4429,756.61,,8,756.61
4430,756.7,,8,756.7
4431,756.87,,8,756.87
4432,757.03,,8,757.03
4433,757.14,,8,757.14
4434,757.24,,8,757.24
4435,757.39,,8,757.39
4436,757.51,,8,757.51
4437,757.64,,8,757.64
4438,757.75,,8,757.75
4439,757.88,,8,757.88
4440,758.01,,8,758.01
4441,758.13,,8,758.13
4442,758.23,,8,758.23
4443,758.31,,8,758.31
4444,758.46,,8,758.46
4445,758.6,,8,758.6
4446,758.7,,8,758.7
4447,758.84,,8,758.84
4448,758.98,,8,758.98
4449,759.09,,8,759.09
4450,759.24,,8,759.24
4451,759.39,,8,759.39
4452,759.52,,8,759.52
4453,759.68,,8,759.68
4454,759.8,,8,759.8
4455,759.94,,8,759.94
4456,760.07,,8,760.07
4457,760.21,,8,760.21
4458,760.42,,8,760.42
4459,760.68,,8,760.68
4460,760.81,,8,760.81
4461,760.92,,8,760.92
4462,761.13,,8,761.13
4463,761.25,,8,761.25
4464,761.38,,8,761.38
4465,761.54,,8,761.54
4466,761.67,,8,761.67
4467,761.78,,8,761.78
4468,761.91,,8,761.91
4469,762.02,,8,762.02
4470,762.14,,8,762.14
4471,762.28,,8,762.28
4472,762.44,,8,762.44
4473,762.52,,8,762.52
4474,762.63,,8,762.63
4475,762.75,,8,762.75
4476,762.85,,8,762.85
4477,763.02,,8,763.02
4478,763.12,,8,763.12
4479,763.2,,8,763.2
4480,763.36,,8,763.36
4481,763.5,,8,763.5
4482,763.64,,8,763.64
4483,763.74,,8,763.74
4484,763.82,,9,763.82
4485,763.93,,9,763.93
4486,764.02,,9,764.02
4487,764.11,,9,764.11
4488,764.26,,9,764.26
4489,764.39,,9,764.39
4490,764.49,,9,764.49
4491,764.64,,9,764.64
4492,764.77,,9,764.77
4493,764.93,,9,764.93
4494,765.06,,9,765.06
4495,765.16,,9,765.16
4496,765.28,,9,765.28
4497,765.44,,9,765.44
4498,765.61,,9,765.61
4499,765.78,,9,765.78
4500,765.89,,9,765.89
4501,766.06,,9,766.06
4502,766.19,,9,766.19
4503,766.29,,9,766.29
4504,766.43,,9,766.43
4505,766.55,,9,766.55
4506,766.71,,9,766.71
4507,766.83,,9,766.83
4508,766.96,,9,766.96
4509,767.12,,9,767.12
4510,767.22,,9,767.22
4511,767.31,,9,767.31
4512,767.44,,9,767.44
4513,767.56,,9,767.56
4514,767.66,,9,767.66
4515,767.75,,9,767.75
4516,767.91,,9,767.91
4517,768.01,,9,768.01
4518,768.11,,9,768.11
4519,768.24,,9,768.24
4520,768.33,,9,768.33
4521,768.45,,9,768.45
4522,768.56,,9,768.56
4523,768.74,,9,768.74
4524,768.87,,9,768.87
4525,768.97,,9,768.97
4526,769.07,,9,769.07
4527,769.16,,9,769.16
4528,769.24,,9,769.24
4529,769.41,,9,769.41
4530,769.54,,9,769.54
4531,769.69,,9,769.69
4532,769.88,,9,769.88
4533,770.01,,9,770.01
4534,770.1,,9,770.1
4535,770.22,,9,770.22
4536,770.3,,9,770.3
4537,770.49,,9,770.49
4538,770.66,,9,770.66
4539,770.81,,9,770.81
4540,770.94,,9,770.94
4541,771.07,,9,771.07
4542,771.19,,9,771.19
4543,771.33,,9,771.33
4544,771.5,,9,771.5
4545,771.57,,9,771.57
4546,771.69,,9,771.69
4547,771.86,,9,771.86
4548,772.03,,9,772.03
4549,772.14,,9,772.14
4550,772.3,,9,772.3
4551,772.44,,9,772.44
4552,772.6,,9,772.6
4553,772.73,,9,772.73
4554,772.82,,9,772.82
4555,772.95,,9,772.95
4556,773.14,,9,773.14
4557,773.29,,9,773.29
4558,773.39,,9,773.39
4559,773.49,,9,773.49
4560,773.61,,9,773.61
4561,773.76,,9,773.76
4562,773.9,,9,773.9
4563,774.07,,9,774.07
4564,774.26,,9,774.26
4565,774.42,,9,774.42
4566,774.6,,9,774.6
4567,774.73,,9,774.73
4568,774.87,,9,774.87
4569,775.01,,9,775.01
4570,775.22,,9,775.22
4571,775.39,,9,775.39
4572,775.54,,9,775.54
4573,775.64,,9,775.64
4574,775.78,,9,775.78
4575,775.85,,9,775.85
4576,776.03,,9,776.03
4577,776.14,,9,776.14
4578,776.3,,9,776.3
4579,776.45,,9,776.45
4580,776.64,,9,776.64
4581,776.79,,9,776.79
4582,776.94,,9,776.94
4583,777.04,,9,777.04
4584,777.16,,9,777.16
4585,777.32,,9,777.32
4586,777.47,,9,777.47
4587,777.6,,9,777.6
4588,777.68,,9,777.68
4589,777.8,,9,777.8
4590,777.96,,9,777.96
4591,778.1,,9,778.1
4592,778.28,,9,778.28
4593,778.51,,9,778.51
4594,778.64,,9,778.64
4595,778.76,,9,778.76
4596,778.9,,9,778.9
4597,779.01,,9,779.01
4598,779.14,,9,779.14
4599,779.32,,9,779.32
4600,779.48,,9,779.48
4601,779.57,,9,779.57
4602,779.73,,9,779.73
4603,779.88,,9,779.88
4604,780.02,,9,780.02
4605,780.2,,9,780.2
4606,780.35,,9,780.35
4607,780.45,,9,780.45
4608,780.55,,9,780.55
4609,780.66,,9,780.66
4610,780.77,,9,780.77
4611,780.91,,9,780.91
4612,781.04,,9,781.04
4613,781.19,,9,781.19
4614,781.32,,9,781.32
4615,781.49,,9,781.49
4616,781.66,,9,781.66
4617,781.79,,9,781.79
4618,781.97,,9,781.97
4619,782.22,,9,782.22
4620,782.39,,9,782.39
4621,782.59,,9,782.59
4622,782.7,,9,782.7
4623,782.85,,9,782.85
4624,782.92,,9,782.92
4625,783.05,,9,783.05
4626,783.21,,9,783.21
4627,783.32,,9,783.32
4628,783.46,,9,783.46
4629,783.57,,9,783.57
4630,783.75,,9,783.75
4631,783.85,,9,783.85
4632,784.04,,9,784.04
4633,784.13,,9,784.13
4634,784.23,,9,784.23
4635,784.32,,9,784.32
4636,784.43,,9,784.43
4637,784.53,,9,784.53
4638,784.63,,9,784.63
4639,784.76,,9,784.76
4640,784.91,,9,784.91
4641,785.11,,9,785.11
4642,785.26,,9,785.26
4643,785.38,,9,785.38
4644,785.5,,9,785.5
4645,785.64,,9,785.64
4646,785.78,,9,785.78
4647,785.93,,9,785.93
4648,786.08,,9,786.08
4649,786.2,,9,786.2
4650,786.41,,9,786.41
4651,786.6,,9,786.6
4652,786.73,,9,786.73
4653,786.87,,9,786.87
4654,787.04,,9,787.04
4655,787.15,,9,787.15
4656,787.29,,9,787.29
4657,787.46,,9,787.46
4658,787.64,,9,787.64
4659,787.77,,9,787.77
4660,787.9,,9,787.9
4661,788.03,,9,788.03
4662,788.14,,9,788.14
4663,788.25,,9,788.25
4664,788.41,,9,788.41
4665,788.55,,9,788.55
4666,788.68,,9,788.68
4667,788.81,,9,788.81
4668,788.94,,9,788.94
4669,789.12,,9,789.12
4670,789.25,,9,789.25
4671,789.42,,9,789.42
4672,789.6,,9,789.6
4673,789.72,,9,789.72
4674,789.83,,9,789.83
4675,789.99,,9,789.99
4676,790.15,,9,790.15
4677,790.3,,9,790.3
4678,790.45,,9,790.45
4679,790.55,,9,790.55
4680,790.63,,9,790.63
4681,790.78,,9,790.78
4682,790.89,,9,790.89
4683,791.0,,9,791.0
4684,791.12,,10,791.12
4685,791.27,,10,791.27
4686,791.36,,10,791.36
4687,791.47,,10,791.47
4688,791.54,,10,791.54
4689,791.68,,10,791.68
4690,791.76,,10,791.76
4691,791.89,,10,791.89
4692,791.97,,10,791.97
4693,792.09,,10,792.09
4694,792.18,,10,792.18
4695,792.28,,10,792.28
4696,792.42,,10,792.42
4697,792.54,,10,792.54
4698,792.7,,10,792.7
4699,792.92,,10,792.92
4700,793.03,,10,793.03
4701,793.15,,10,793.15
4702,793.32,,10,793.32
4703,793.45,,10,793.45
4704,793.61,,10,793.61
4705,793.68,,10,793.68
4706,793.8,,10,793.8
4707,793.9,,10,793.9
4708,794.08,,10,794.08
4709,794.22,,10,794.22
4710,794.34,,10,794.34
4711,794.48,,10,794.48
4712,794.65,,10,794.65
4713,794.82,,10,794.82
4714,794.98,,10,794.98
4715,795.11,,10,795.11
4716,795.23,,10,795.23
4717,795.33,,10,795.33
4718,795.43,,10,795.43
4719,795.57,,10,795.57
4720,795.69,,10,795.69
4721,795.82,,10,795.82
4722,795.97,,10,795.97
4723,796.05,,10,796.05
4724,796.18,,10,796.18
4725,796.29,,10,796.29
4726,796.41,,10,796.41
4727,796.51,,10,796.51
4728,796.66,,10,796.66
4729,796.77,,10,796.77
4730,796.96,,10,796.96
4731,797.13,,10,797.13
4732,797.27,,10,797.27
4733,797.39,,10,797.39
4734,797.56,,10,797.56
4735,797.73,,10,797.73
4736,797.91,,10,797.91
4737,798.1,,10,798.1
4738,798.29,,10,798.29
4739,798.43,,10,798.43
4740,798.64,,10,798.64
4741,798.81,,10,798.81
4742,798.96,,10,798.96
4743,799.12,,10,799.12
4744,799.26,,10,799.26
4745,799.39,,10,799.39
4746,799.49,,10,799.49
4747,799.59,,10,799.59
4748,799.67,,10,799.67
4749,799.76,,10,799.76
4750,799.91,,10,799.91
4751,799.99,,10,799.99
4752,800.08,,10,800.08
4753,800.13,,10,800.13
4754,800.22,,10,800.22
4755,800.29,,10,800.29
4756,800.41,,10,800.41
4757,800.52,,10,800.52
4758,800.65,,10,800.65
4759,800.77,,10,800.77
4760,800.95,,10,800.95
4761,801.11,,10,801.11
4762,801.38,,10,801.38
4763,801.57,,10,801.57
4764,801.72,,10,801.72
4765,801.85,,10,801.85
4766,802.08,,10,802.08
4767,802.18,,10,802.18
4768,802.29,,10,802.29
4769,802.45,,10,802.45
4770,802.61,,10,802.61
4771,802.78,,10,802.78
4772,802.89,,10,802.89
4773,803.08,,10,803.08
4774,803.32,,10,803.32
4775,803.45,,10,803.45
4776,803.58,,10,803.58
4777,803.73,,10,803.73
4778,803.9,,10,803.9
4779,804.04,,10,804.04
4780,804.14,,10,804.14
4781,804.29,,10,804.29
4782,804.43,,10,804.43
4783,804.57,,10,804.57
4784,804.69,,10,804.69
4785,804.89,,10,804.89
4786,805.1,,10,805.1
4787,805.26,,10,805.26
4788,805.4,,10,805.4
4789,805.54,,10,805.54
4790,805.7,,10,805.7
4791,805.88,,10,805.88
4792,806.02,,10,806.02
4793,806.18,,10,806.18
4794,806.3,,10,806.3
4795,806.42,,10,806.42
4796,806.58,,10,806.58
4797,806.68,,10,806.68
4798,806.83,,10,806.83
4799,806.95,,10,806.95
4800,807.06,,10,807.06
4801,807.24,,10,807.24
4802,807.37,,10,807.37
4803,807.49,,10,807.49
4804,807.6,,10,807.6
4805,807.71,,10,807.71
4806,807.9,,10,807.9
4807,808.05,,10,808.05
4808,808.2,,10,808.2
4809,808.34,,10,808.34
4810,808.45,,10,808.45
4811,808.56,,10,808.56
4812,808.71,,10,808.71
4813,808.81,,10,808.81
4814,808.96,,10,808.96
4815,809.1,,10,809.1
4816,809.23,,10,809.23
4817,809.4,,10,809.4
4818,809.54,,10,809.54
4819,809.7,,10,809.7
4820,809.86,,10,809.86
4821,809.95,,10,809.95
4822,810.07,,10,810.07
4823,810.19,,10,810.19
4824,810.3,,10,810.3
4825,810.45,,10,810.45
4826,810.53,,10,810.53
4827,810.64,,10,810.64
4828,810.76,,10,810.76
4829,810.86,,10,810.86
4830,810.97,,10,810.97
4831,811.14,,10,811.14
4832,811.27,,10,811.27
4833,811.41,,10,811.41
4834,811.54,,10,811.54
4835,811.64,,10,811.64
4836,811.77,,10,811.77
4837,811.96,,10,811.96
4838,812.13,,10,812.13
4839,812.24,,10,812.24
4840,812.37,,10,812.37
4841,812.52,,10,812.52
4842,812.59,,10,812.59
4843,812.67,,10,812.67
4844,812.84,,10,812.84
4845,812.97,,10,812.97
4846,813.08,,10,813.08
4847,813.19,,10,813.19
4848,813.35,,10,813.35
4849,813.46,,10,813.46
4850,813.55,,10,813.55
4851,813.72,,10,813.72
4852,813.88,,10,813.88
4853,814.0,,10,814.0
4854,814.14,,10,814.14
4855,814.28,,10,814.28
4856,814.38,,10,814.38
4857,814.49,,10,814.49
4858,814.62,,10,814.62
4859,814.74,,10,814.74
4860,814.86,,10,814.86
4861,815.01,,10,815.01
4862,815.14,,10,815.14
4863,815.25,,10,815.25
4864,815.39,,10,815.39
4865,815.55,,10,815.55
4866,815.74,,10,815.74
4867,815.98,,10,815.98
4868,816.07,,10,816.07
4869,816.19,,10,816.19
4870,816.36,,10,816.36
4871,816.49,,10,816.49
4872,816.64,,10,816.64
4873,816.8,,10,816.8
4874,816.98,,10,816.98
4875,817.15,,10,817.15
4876,817.29,,10,817.29
4877,817.41,,10,817.41
4878,817.56,,10,817.56
4879,817.65,,10,817.65
4880,817.78,,10,817.78
4881,817.88,,10,817.88
4882,818.02,,10,818.02
4883,818.15,,10,818.15
4884,818.29,,11,818.29
4885,818.41,,11,818.41
4886,818.53,,11,818.53
4887,818.69,,11,818.69
4888,818.8,,11,818.8
4889,818.89,,11,818.89
4890,819.06,,11,819.06
4891,819.2,,11,819.2
4892,819.29,,11,819.29
4893,819.43,,11,819.43
4894,819.56,,11,819.56
4895,819.69,,11,819.69
4896,819.78,,11,819.78
4897,819.92,,11,819.92
4898,820.05,,11,820.05
4899,820.13,,11,820.13
4900,820.2,,11,820.2
4901,820.34,,11,820.34
4902,820.51,,11,820.51
4903,820.62,,11,820.62
4904,820.77,,11,820.77
4905,820.89,,11,820.89
4906,821.04,,11,821.04
4907,821.15,,11,821.15
4908,821.25,,11,821.25
4909,821.43,,11,821.43
4910,821.56,,11,821.56
4911,821.63,,11,821.63
4912,821.72,,11,821.72
4913,821.88,,11,821.88
4914,822.05,,11,822.05
4915,822.17,,11,822.17
4916,822.27,,11,822.27
4917,822.41,,11,822.41
4918,822.54,,11,822.54
4919,822.69,,11,822.69
4920,822.79,,11,822.79
4921,822.89,,11,822.89
4922,823.01,,11,823.01
4923,823.11,,11,823.11
4924,823.22,,11,823.22
4925,823.36,,11,823.36
4926,823.55,,11,823.55
4927,823.65,,11,823.65
4928,823.83,,11,823.83
4929,823.9,,11,823.9
4930,823.98,,11,823.98
4931,824.1,,11,824.1
4932,824.31,,11,824.31
4933,824.41,,11,824.41
4934,824.54,,11,824.54
4935,824.68,,11,824.68
4936,824.82,,11,824.82
4937,824.95,,11,824.95
4938,825.14,,11,825.14
4939,825.26,,11,825.26
4940,825.43,,11,825.43
4941,825.56,,11,825.56
4942,825.7,,11,825.7
4943,825.79,,11,825.79
4944,825.87,,11,825.87
4945,826.0,,11,826.0
4946,826.1,,11,826.1
4947,826.24,,11,826.24
4948,826.35,,11,826.35
4949,826.48,,11,826.48
4950,826.64,,11,826.64
4951,826.76,,11,826.76
4952,826.86,,11,826.86
4953,826.95,,11,826.95
4954,827.05,,11,827.05
4955,827.17,,11,827.17
4956,827.34,,11,827.34
4957,827.44,,11,827.44
4958,827.58,,11,827.58
4959,827.75,,11,827.75
4960,827.85,,11,827.85
4961,828.08,,11,828.08
4962,828.19,,11,828.19
4963,828.29,,11,828.29
4964,828.43,,11,828.43
4965,828.6,,11,828.6
4966,828.78,,11,828.78
4967,828.89,,11,828.89
4968,829.01,,11,829.01
4969,829.17,,11,829.17
4970,829.32,,11,829.32
4971,829.41,,11,829.41
4972,829.56,,11,829.56
4973,829.65,,11,829.65
4974,829.76,,11,829.76
4975,829.88,,11,829.88
4976,830.0,,11,830.0
4977,830.15,,11,830.15
4978,830.23,,11,830.23
4979,830.33,,11,830.33
4980,830.52,,11,830.52
4981,830.64,,11,830.64
4982,830.78,,11,830.78
4983,830.87,,11,830.87
4984,831.02,,11,831.02
4985,831.24,,11,831.24
4986,831.41,,11,831.41
4987,831.56,,11,831.56
4988,831.67,,11,831.67
4989,831.84,,11,831.84
4990,831.96,,11,831.96
4991,832.13,,11,832.13
4992,832.32,,11,832.32
4993,832.43,,11,832.43
4994,832.54,,11,832.54
4995,832.72,,11,832.72
4996,832.87,,11,832.87
4997,833.08,,11,833.08
4998,833.18,,11,833.18
4999,833.29,,11,833.29
5000,833.42,,11,833.42
5001,833.54,,11,833.54
5002,833.65,,11,833.65
5003,833.78,,11,833.78
5004,833.94,,11,833.94
5005,834.02,,11,834.02
5006,834.16,,11,834.16
5007,834.28,,11,834.28
5008,834.43,,11,834.43
5009,834.52,,11,834.52
5010,834.64,,11,834.64
5011,834.79,,11,834.79
5012,834.89,,11,834.89
5013,834.97,,11,834.97
5014,835.16,,11,835.16
5015,835.31,,11,835.31
5016,835.43,,11,835.43
5017,835.54,,11,835.54
5018,835.7,,11,835.7
5019,835.84,,11,835.84
5020,835.93,,11,835.93
5021,836.07,,11,836.07
5022,836.25,,11,836.25
5023,836.39,,11,836.39
5024,836.53,,11,836.53
5025,836.8,,11,836.8
5026,837.0,,11,837.0
5027,837.12,,11,837.12
5028,837.29,,11,837.29
5029,837.42,,11,837.42
5030,837.54,,11,837.54
5031,837.63,,11,837.63
5032,837.76,,11,837.76
5033,837.95,,11,837.95
5034,838.04,,11,838.04
5035,838.19,,11,838.19
5036,838.35,,11,838.35
5037,838.44,,11,838.44
5038,838.62,,11,838.62
5039,838.73,,11,838.73
5040,838.83,,11,838.83
5041,838.94,,11,838.94
5042,839.08,,11,839.08
5043,839.2,,11,839.2
5044,839.34,,11,839.34
5045,839.48,,11,839.48
5046,839.67,,11,839.67
5047,839.74,,11,839.74
5048,839.89,,11,839.89
5049,840.05,,11,840.05
5050,840.25,,11,840.25
5051,840.37,,11,840.37
5052,840.56,,11,840.56
5053,840.69,,11,840.69
5054,840.79,,11,840.79
5055,840.92,,11,840.92
5056,841.1,,11,841.1
5057,841.2,,11,841.2
5058,841.35,,11,841.35
5059,841.49,,11,841.49
5060,841.59,,11,841.59
5061,841.69,,11,841.69
5062,841.85,,11,841.85
5063,841.97,,11,841.97
5064,842.14,,11,842.14
5065,842.31,,11,842.31
5066,842.39,,11,842.39
5067,842.52,,11,842.52
5068,842.62,,11,842.62
5069,842.68,,11,842.68
5070,842.76,,11,842.76
5071,842.91,,11,842.91
5072,843.08,,11,843.08
5073,843.2,,11,843.2
5074,843.33,,11,843.33
5075,843.46,,11,843.46
5076,843.63,,11,843.63
5077,843.73,,11,843.73
5078,843.89,,11,843.89
5079,844.06,,11,844.06
5080,844.2,,11,844.2
5081,844.33,,11,844.33
5082,844.41,,11,844.41
5083,844.53,,11,844.53
5084,844.67,,12,844.67
5085,844.82,,12,844.82
5086,844.89,,12,844.89
5087,845.03,,12,845.03
5088,845.14,,12,845.14
5089,845.28,,12,845.28
5090,845.49,,12,845.49
5091,845.64,,12,845.64
5092,845.78,,12,845.78
5093,845.9,,12,845.9
5094,846.04,,12,846.04
5095,846.17,,12,846.17
5096,846.31,,12,846.31
5097,846.43,,12,846.43
5098,846.54,,12,846.54
5099,846.72,,12,846.72
5100,846.81,,12,846.81
5101,847.0,,12,847.0
5102,847.12,,12,847.12
5103,847.3,,12,847.3
5104,847.43,,12,847.43
5105,847.63,,12,847.63
5106,847.84,,12,847.84
5107,848.06,,12,848.06
5108,848.19,,12,848.19
5109,848.36,,12,848.36
5110,848.48,,12,848.48
5111,848.65,,12,848.65
5112,848.84,,12,848.84
5113,848.99,,12,848.99
5114,849.17,,12,849.17
5115,849.36,,12,849.36
5116,849.53,,12,849.53
5117,849.67,,12,849.67
5118,849.8,,12,849.8
5119,849.91,,12,849.91
5120,850.05,,12,850.05
5121,850.24,,12,850.24
5122,850.4,,12,850.4
5123,850.51,,12,850.51
5124,850.67,,12,850.67
5125,850.78,,12,850.78
5126,850.92,,12,850.92
5127,851.06,,12,851.06
5128,851.18,,12,851.18
5129,851.32,,12,851.32
5130,851.42,,12,851.42
5131,851.58,,12,851.58
5132,851.71,,12,851.71
5133,851.88,,12,851.88
5134,851.97,,12,851.97
5135,852.12,,12,852.12
5136,852.27,,12,852.27
5137,852.4,,12,852.4
5138,852.52,,12,852.52
5139,852.63,,12,852.63
5140,852.79,,12,852.79
5141,852.91,,12,852.91
5142,853.04,,12,853.04
5143,853.14,,12,853.14
5144,853.26,,12,853.26
5145,853.36,,12,853.36
5146,853.46,,12,853.46
5147,853.6,,12,853.6
5148,853.73,,12,853.73
5149,853.87,,12,853.87
5150,854.01,,12,854.01
5151,854.15,,12,854.15
5152,854.28,,12,854.28
5153,854.4,,12,854.4
5154,854.61,,12,854.61
5155,854.82,,12,854.82
5156,855.05,,12,855.05
5157,855.22,,12,855.22
5158,855.35,,12,855.35
5159,855.49,,12,855.49
5160,855.68,,12,855.68
5161,855.89,,12,855.89
5162,856.05,,12,856.05
5163,856.18,,12,856.18
5164,856.32,,12,856.32
5165,856.45,,12,856.45
5166,856.56,,12,856.56
5167,856.63,,12,856.63
5168,856.74,,12,856.74
5169,856.91,,12,856.91
5170,857.01,,12,857.01
5171,857.18,,12,857.18
5172,857.37,,12,857.37
5173,857.53,,12,857.53
5174,857.71,,12,857.71
5175,857.82,,12,857.82
5176,857.94,,12,857.94
5177,858.08,,12,858.08
5178,858.2,,12,858.2
5179,858.31,,12,858.31
5180,858.5,,12,858.5
5181,858.66,,12,858.66
5182,858.79,,12,858.79
5183,858.89,,12,858.89
5184,859.01,,12,859.01
5185,859.15,,12,859.15
5186,859.29,,12,859.29
5187,859.4,,12,859.4
5188,859.56,,12,859.56
5189,859.7,,12,859.7
5190,859.85,,12,859.85
5191,860.05,,12,860.05
5192,860.18,,12,860.18
5193,860.3,,12,860.3
5194,860.45,,12,860.45
5195,860.57,,12,860.57
5196,860.74,,12,860.74
5197,860.84,,12,860.84
5198,860.94,,12,860.94
5199,861.03,,12,861.03
5200,861.14,,12,861.14
5201,861.28,,12,861.28
5202,861.35,,12,861.35
5203,861.47,,12,861.47
5204,861.57,,12,861.57
5205,861.75,,12,861.75
5206,861.87,,12,861.87
5207,862.04,,12,862.04
5208,862.25,,12,862.25
5209,862.43,,12,862.43
5210,862.53,,12,862.53
5211,862.68,,12,862.68
5212,862.8,,12,862.8
5213,862.95,,12,862.95
5214,863.03,,12,863.03
5215,863.2,,12,863.2
5216,863.37,,12,863.37
5217,863.5,,12,863.5
5218,863.67,,12,863.67
5219,863.8,,12,863.8
5220,863.91,,12,863.91
5221,864.01,,12,864.01
