#ice dated horizons for WDC. From WAIS WD2014 Chronology. https://doi.pangaea.de/10.1594/PANGAEA.902577		
#depth (m) 	Cal age [a BP] (ice age)	Cal age std e
1693.737	8976	43.1
1693.89	8977	43.1
1694.01	8978	43.1
1694.152	8979	43.1
1694.229	8980	43.1
1694.338	8981	43.1
1694.459	8982	43.1
1694.59	8983	43.1
1694.695	8984	43.1
1694.776	8985	43.1
1694.874	8986	43.2
1695.06	8987	43.2
1695.17	8988	43.2
1695.257	8989	43.2
1695.378	8990	43.2
1695.487	8991	43.2
1695.607	8992	43.2
1695.684	8993	43.2
1695.827	8994	43.2
1695.915	8995	43.2
1696.033	8996	43.2
1696.111	8997	43.2
1696.209	8998	43.2
1696.286	8999	43.2
1696.395	9000	43.2
1696.472	9001	43.2
1696.592	9002	43.2
1696.68	9003	43.3
1696.778	9004	43.3
1696.877	9005	43.3
1696.986	9006	43.3
1697.085	9007	43.3
1697.197	9008	43.3
1697.26	9009	43.3
1697.391	9010	43.3
1697.478	9011	43.3
1697.588	9012	43.3
1697.697	9013	43.3
1697.818	9014	43.3
1697.927	9015	43.3
1698.047	9016	43.3
1698.135	9017	43.3
1698.2	9018	43.3
1698.31	9019	43.3
1698.419	9020	43.4
1698.54	9021	43.4
1698.649	9022	43.4
1698.769	9023	43.4
1698.89	9024	43.4
1698.977	9025	43.4
1699.076	9026	43.4
1699.185	9027	43.4
1699.267	9028	43.4
1699.378	9029	43.4
1699.463	9030	43.4
1699.558	9031	43.4
1699.689	9032	43.4
1699.809	9033	43.4
1699.929	9034	43.4
1700.028	9035	43.4
1700.126	9036	43.4
1700.235	9037	43.5
1700.345	9038	43.5
1700.454	9039	43.5
1700.531	9040	43.5
1700.618	9041	43.5
1700.75	9042	43.5
1700.87	9043	43.5
1700.947	9044	43.5
1701.056	9045	43.5
1701.176	9046	43.5
1701.253	9047	43.5
1701.351	9048	43.5
1701.472	9049	43.5
1701.592	9050	43.5
1701.701	9051	43.5
1701.8	9052	43.5
1701.888	9053	43.5
1701.964	9054	43.6
1702.073	9055	43.6
1702.183	9056	43.6
1702.26	9057	43.6
1702.336	9058	43.6
1702.456	9059	43.6
1702.566	9060	43.6
1702.675	9061	43.6
1702.796	9062	43.6
1702.916	9063	43.6
1703.036	9064	43.6
1703.124	9065	43.6
1703.277	9066	43.6
1703.386	9067	43.6
1703.463	9068	43.6
1703.55	9069	43.6
1703.671	9070	43.6
1703.824	9071	43.7
1703.977	9072	43.7
1704.076	9073	43.7
1704.185	9074	43.7
1704.294	9075	43.7
1704.382	9076	43.7
1704.472	9077	43.7
1704.579	9078	43.7
1704.677	9079	43.7
1704.787	9080	43.7
1704.896	9081	43.7
1704.984	9082	43.7
1705.06	9083	43.7
1705.214	9084	43.7
1705.323	9085	43.7
1705.454	9086	43.7
1705.564	9087	43.7
1705.673	9088	43.8
1705.794	9089	43.8
1705.859	9090	43.8
1705.973	9091	43.8
1706.08	9092	43.8
1706.163	9093	43.8
1706.275	9094	43.8
1706.395	9095	43.8
1706.516	9096	43.8
1706.636	9097	43.8
1706.756	9098	43.8
1706.877	9099	43.8
1706.997	9100	43.8
1707.106	9101	43.8
1707.194	9102	43.8
1707.314	9103	43.8
1707.413	9104	43.8
1707.533	9105	43.9
1707.653	9106	43.9
1707.774	9107	43.9
1707.866	9108	43.9
1707.927	9109	43.9
1708.004	9110	43.9
1708.08	9111	43.9
1708.179	9112	43.9
1708.299	9113	43.9
1708.408	9114	43.9
1708.518	9115	43.9
1708.66	9116	43.9
1708.78	9117	43.9
1708.857	9118	43.9
1708.966	9119	43.9
1709.076	9120	43.9
1709.163	9121	43.9
1709.229	9122	44
1709.316	9123	44
1709.426	9124	44
1709.535	9125	44
1709.645	9126	44
1709.776	9127	44
1709.863	9128	44
1709.951	9129	44
1710.049	9130	44
1710.115	9131	44
1710.235	9132	44
1710.323	9133	44
1710.443	9134	44
1710.531	9135	44
1710.651	9136	44
1710.75	9137	44
1710.903	9138	44
1710.99	9139	44.1
1711.089	9140	44.1
1711.198	9141	44.1
1711.286	9142	44.1
1711.395	9143	44.1
1711.527	9144	44.1
1711.614	9145	44.1
1711.702	9146	44.1
1711.822	9147	44.1
1711.931	9148	44.1
1712.052	9149	44.1
1712.172	9150	44.1
1712.249	9151	44.1
1712.347	9152	44.1
1712.467	9153	44.1
1712.555	9154	44.1
1712.632	9155	44.1
1712.752	9156	44.2
1712.85	9157	44.2
1712.96	9158	44.2
1713.047	9159	44.2
1713.157	9160	44.2
1713.233	9161	44.2
1713.332	9162	44.2
1713.408	9163	44.2
1713.528	9164	44.2
1713.638	9165	44.2
1713.769	9166	44.2
1713.89	9167	44.2
1713.977	9168	44.2
1714.087	9169	44.2
1714.24	9170	44.2
1714.327	9171	44.2
1714.404	9172	44.2
1714.524	9173	44.3
1714.623	9174	44.3
1714.732	9175	44.3
1714.82	9176	44.3
1714.929	9177	44.3
1715.006	9178	44.3
1715.126	9179	44.3
1715.203	9180	44.3
1715.29	9181	44.3
1715.399	9182	44.3
1715.476	9183	44.3
1715.585	9184	44.3
1715.673	9185	44.3
1715.794	9186	44.3
1715.903	9187	44.3
1715.968	9188	44.3
1716.078	9189	44.3
1716.165	9190	44.4
1716.264	9191	44.4
1716.351	9192	44.4
1716.472	9193	44.4
1716.581	9194	44.4
1716.701	9195	44.4
1716.789	9196	44.4
1716.92	9197	44.4
1717.019	9198	44.4
1717.106	9199	44.4
1717.227	9200	44.4
1717.347	9201	44.4
1717.424	9202	44.4
1717.544	9203	44.4
1717.632	9204	44.4
1717.708	9205	44.4
1717.828	9206	44.4
1717.927	9207	44.5
1718.036	9208	44.5
1718.146	9209	44.5
1718.244	9210	44.5
1718.387	9211	44.5
1718.463	9212	44.5
1718.561	9213	44.5
1718.649	9214	44.5
1718.791	9215	44.5
1718.879	9216	44.5
1718.966	9217	44.5
1719.076	9218	44.5
1719.185	9219	44.5
1719.294	9220	44.5
1719.371	9221	44.5
1719.491	9222	44.5
1719.59	9223	44.5
1719.699	9224	44.6
1719.798	9225	44.6
1719.885	9226	44.6
1719.995	9227	44.6
1720.082	9228	44.6
1720.17	9229	44.6
1720.268	9230	44.6
1720.378	9231	44.6
1720.487	9232	44.6
1720.564	9233	44.6
1720.662	9234	44.6
1720.772	9235	44.6
1720.859	9236	44.6
1720.979	9237	44.6
1721.056	9238	44.6
1721.187	9239	44.6
1721.275	9240	44.6
1721.373	9241	44.7
1721.461	9242	44.7
1721.548	9243	44.7
1721.691	9244	44.7
1721.789	9245	44.7
1721.909	9246	44.7
1722.03	9247	44.7
1722.117	9248	44.7
1722.205	9249	44.7
1722.303	9250	44.7
1722.38	9251	44.7
1722.5	9252	44.7
1722.588	9253	44.7
1722.697	9254	44.7
1722.828	9255	44.7
1722.905	9256	44.7
1722.981	9257	44.7
1723.069	9258	44.8
1723.168	9259	44.8
1723.266	9260	44.8
1723.43	9261	44.8
1723.518	9262	44.8
1723.627	9263	44.8
1723.748	9264	44.8
1723.835	9265	44.8
1723.966	9266	44.8
1724.13	9267	44.8
1724.24	9268	44.8
1724.327	9269	44.8
1724.448	9270	44.8
1724.535	9271	44.8
1724.623	9272	44.8
1724.723	9273	44.8
1724.794	9274	44.8
1724.94	9275	44.9
1725.038	9276	44.9
1725.126	9277	44.9
1725.192	9278	44.9
1725.312	9279	44.9
1725.454	9280	44.9
1725.553	9281	44.9
1725.64	9282	44.9
1725.75	9283	44.9
1725.87	9284	44.9
1725.968	9285	44.9
1726.078	9286	44.9
1726.176	9287	44.9
1726.275	9288	44.9
1726.384	9289	44.9
1726.505	9290	44.9
1726.614	9291	44.9
1726.69	9292	45
1726.8	9293	45
1726.888	9294	45
1726.986	9295	45
1727.106	9296	45
1727.216	9297	45
1727.292	9298	45
1727.413	9299	45
1727.5	9300	45
1727.621	9301	45
1727.741	9302	45
1727.839	9303	45
1727.949	9304	45
1728.058	9305	45
1728.168	9306	45
1728.277	9307	45
1728.365	9308	45
1728.485	9309	45.1
1728.616	9310	45.1
1728.726	9311	45.1
1728.824	9312	45.1
1728.988	9313	45.1
1729.087	9314	45.1
1729.185	9315	45.1
1729.306	9316	45.1
1729.415	9317	45.1
1729.524	9318	45.1
1729.634	9319	45.1
1729.732	9320	45.1
1729.853	9321	45.1
1729.973	9322	45.1
1730.082	9323	45.1
1730.159	9324	45.1
1730.235	9325	45.1
1730.345	9326	45.2
1730.476	9327	45.2
1730.586	9328	45.2
1730.651	9329	45.2
1730.76	9330	45.2
1730.881	9331	45.2
1730.968	9332	45.2
1731.056	9333	45.2
1731.165	9334	45.2
1731.286	9335	45.2
1731.417	9336	45.2
1731.57	9337	45.2
1731.68	9338	45.2
1731.778	9339	45.2
1731.877	9340	45.2
1731.997	9341	45.2
1732.106	9342	45.2
1732.259	9343	45.3
1732.347	9344	45.3
1732.434	9345	45.3
1732.533	9346	45.3
1732.621	9347	45.3
1732.697	9348	45.3
1732.774	9349	45.3
1732.872	9350	45.3
1732.992	9351	45.3
1733.058	9352	45.3
1733.157	9353	45.3
1733.233	9354	45.3
1733.321	9355	45.3
1733.408	9356	45.3
1733.496	9357	45.3
1733.605	9358	45.3
1733.704	9359	45.3
1733.791	9360	45.4
1733.901	9361	45.4
1733.988	9362	45.4
1734.098	9363	45.4
1734.185	9364	45.4
1734.305	9365	45.4
1734.382	9366	45.4
1734.459	9367	45.4
1734.546	9368	45.4
1734.656	9369	45.4
1734.743	9370	45.4
1734.863	9371	45.4
1734.973	9372	45.4
1735.093	9373	45.4
1735.192	9374	45.4
1735.29	9375	45.4
1735.41	9376	45.4
1735.487	9377	45.5
1735.585	9378	45.5
1735.717	9379	45.5
1735.804	9380	45.5
1735.892	9381	45.5
1736.001	9382	45.5
1736.1	9383	45.5
1736.176	9384	45.5
1736.289	9385	45.5
1736.389	9386	45.5
1736.552	9387	45.5
1736.647	9388	45.5
1736.745	9389	45.5
1736.833	9390	45.5
1736.931	9391	45.5
1737.008	9392	45.5
1737.106	9393	45.5
1737.205	9394	45.6
1737.314	9395	45.6
1737.413	9396	45.6
1737.5	9397	45.6
1737.61	9398	45.6
1737.708	9399	45.6
1737.829	9400	45.6
1737.949	9401	45.6
1738.058	9402	45.6
1738.168	9403	45.6
1738.255	9404	45.6
1738.354	9405	45.6
1738.452	9406	45.6
1738.572	9407	45.6
1738.671	9408	45.6
1738.758	9409	45.6
1738.868	9410	45.6
1738.999	9411	45.7
1739.108	9412	45.7
1739.24	9413	45.7
1739.349	9414	45.7
1739.459	9415	45.7
1739.568	9416	45.7
1739.688	9417	45.7
1739.776	9418	45.7
1739.896	9419	45.7
1740.049	9420	45.7
1740.17	9421	45.7
1740.246	9422	45.7
1740.345	9423	45.7
1740.443	9424	45.7
1740.553	9425	45.7
1740.64	9426	45.7
1740.739	9427	45.7
1740.881	9428	45.8
1741.012	9429	45.8
1741.122	9430	45.8
1741.209	9431	45.8
1741.275	9432	45.8
1741.36	9433	45.8
1741.45	9434	45.8
1741.537	9435	45.8
1741.647	9436	45.8
1741.8	9437	45.8
1741.909	9438	45.8
1741.997	9439	45.8
1742.117	9440	45.8
1742.227	9441	45.8
1742.336	9442	45.8
1742.467	9443	45.8
1742.566	9444	45.8
1742.664	9445	45.9
1742.795	9446	45.9
1742.905	9447	45.9
1742.993	9448	45.9
1743.113	9449	45.9
1743.211	9450	45.9
1743.343	9451	45.9
1743.496	9452	45.9
1743.605	9453	45.9
1743.693	9454	45.9
1743.813	9455	45.9
1743.923	9456	45.9
1743.999	9457	45.9
1744.109	9458	45.9
1744.229	9459	45.9
1744.316	9460	45.9
1744.426	9461	45.9
1744.513	9462	46
1744.623	9463	46
1744.721	9464	46
1744.852	9465	46
1744.951	9466	46
1745.028	9467	46
1745.126	9468	46
1745.235	9469	46
1745.356	9470	46
1745.487	9471	46
1745.596	9472	46
1745.706	9473	46
1745.804	9474	46
1745.903	9475	46
1746.001	9476	46
1746.122	9477	46
1746.22	9478	46
1746.34	9479	46.1
1746.439	9480	46.1
1746.559	9481	46.1
1746.68	9482	46.1
1746.789	9483	46.1
1746.888	9484	46.1
1747.019	9485	46.1
1747.128	9486	46.1
1747.249	9487	46.1
1747.336	9488	46.1
1747.467	9489	46.1
1747.588	9490	46.1
1747.668	9491	46.1
1747.763	9492	46.1
1747.883	9493	46.1
1747.971	9494	46.1
1748.124	9495	46.1
1748.277	9496	46.2
1748.397	9497	46.2
1748.528	9498	46.2
1748.638	9499	46.2
1748.715	9500	46.2
1748.791	9501	46.2
1748.901	9502	46.2
1748.988	9503	46.2
1749.087	9504	46.2
1749.207	9505	46.2
1749.316	9506	46.2
1749.426	9507	46.2
1749.502	9508	46.2
1749.645	9509	46.2
1749.743	9510	46.2
1749.853	9511	46.2
1749.995	9512	46.2
1750.115	9513	46.3
1750.214	9514	46.3
1750.312	9515	46.3
1750.4	9516	46.3
1750.487	9517	46.3
1750.629	9518	46.3
1750.739	9519	46.3
1750.826	9520	46.3
1750.925	9521	46.3
1751.023	9522	46.3
1751.1	9523	46.3
1751.209	9524	46.3
1751.319	9525	46.3
1751.428	9526	46.3
1751.526	9527	46.3
1751.636	9528	46.3
1751.734	9529	46.3
1751.877	9530	46.4
1751.975	9531	46.4
1752.063	9532	46.4
1752.15	9533	46.4
1752.27	9534	46.4
1752.402	9535	46.4
1752.555	9536	46.4
1752.697	9537	46.4
1752.807	9538	46.4
1752.938	9539	46.4
1753.025	9540	46.4
1753.124	9541	46.4
1753.233	9542	46.4
1753.332	9543	46.4
1753.408	9544	46.4
1753.496	9545	46.4
1753.594	9546	46.4
1753.715	9547	46.5
1753.846	9548	46.5
1753.966	9549	46.5
1754.12	9550	46.5
1754.229	9551	46.5
1754.294	9552	46.5
1754.415	9553	46.5
1754.546	9554	46.5
1754.677	9555	46.5
1754.776	9556	46.5
1754.874	9557	46.5
1754.984	9558	46.5
1755.104	9559	46.5
1755.203	9560	46.5
1755.301	9561	46.5
1755.41	9562	46.5
1755.509	9563	46.5
1755.64	9564	46.6
1755.728	9565	46.6
1755.826	9566	46.6
1755.914	9567	46.6
1756.012	9568	46.6
1756.1	9569	46.6
1756.176	9570	46.6
1756.297	9571	46.6
1756.428	9572	46.6
1756.548	9573	46.6
1756.636	9574	46.6
1756.756	9575	46.6
1756.855	9576	46.6
1756.975	9577	46.6
1757.063	9578	46.6
1757.15	9579	46.6
1757.227	9580	46.6
1757.347	9581	46.7
1757.445	9582	46.7
1757.533	9583	46.7
1757.621	9584	46.7
1757.719	9585	46.7
1757.872	9586	46.7
1757.981	9587	46.7
1758.146	9588	46.7
1758.234	9589	46.7
1758.332	9590	46.7
1758.43	9591	46.7
1758.572	9592	46.7
1758.693	9593	46.7
1758.791	9594	46.7
1758.912	9595	46.7
1758.988	9596	46.7
1759.098	9597	46.7
1759.185	9598	46.8
1759.294	9599	46.8
1759.393	9600	46.8
1759.491	9601	46.8
1759.601	9602	46.8
1759.743	9603	46.8
1759.831	9604	46.8
1759.973	9605	46.8
1760.06	9606	46.8
1760.181	9607	46.8
1760.29	9608	46.8
1760.356	9609	46.8
1760.454	9610	46.8
1760.575	9611	46.8
1760.662	9612	46.8
1760.761	9613	46.8
1760.859	9614	46.8
1760.979	9615	46.9
1761.089	9616	46.9
1761.209	9617	46.9
1761.341	9618	46.9
1761.461	9619	46.9
1761.581	9620	46.9
1761.658	9621	46.9
1761.767	9622	46.9
1761.855	9623	46.9
1761.953	9624	46.9
1762.062	9625	46.9
1762.161	9626	46.9
1762.259	9627	46.9
1762.38	9628	46.9
1762.5	9629	46.9
1762.631	9630	46.9
1762.719	9631	46.9
1762.828	9632	47
1762.916	9633	47
1763.025	9634	47
1763.113	9635	47
1763.211	9636	47
1763.31	9637	47
1763.419	9638	47
1763.54	9639	47
1763.649	9640	47
1763.726	9641	47
1763.813	9642	47
1763.912	9643	47
1764.017	9644	47
1764.129	9645	47
1764.256	9646	47
1764.383	9647	47
1764.48	9648	47
1764.588	9649	47.1
1764.696	9650	47.1
1764.825	9651	47.1
1764.926	9652	47.1
1765.037	9653	47.1
1765.118	9654	47.1
1765.201	9655	47.1
1765.322	9656	47.1
1765.423	9657	47.1
1765.539	9658	47.1
1765.626	9659	47.1
1765.754	9660	47.1
1765.856	9661	47.1
1765.939	9662	47.1
1766.036	9663	47.1
1766.129	9664	47.1
1766.239	9665	47.1
1766.316	9666	47.2
1766.432	9667	47.2
1766.523	9668	47.2
1766.606	9669	47.2
1766.709	9670	47.2
1766.791	9671	47.2
1766.913	9672	47.2
1767.013	9673	47.2
1767.137	9674	47.2
1767.288	9675	47.2
1767.413	9676	47.2
1767.524	9677	47.2
1767.647	9678	47.2
1767.756	9679	47.2
1767.87	9680	47.2
1767.962	9681	47.2
1768.064	9682	47.2
1768.164	9683	47.3
1768.278	9684	47.3
1768.368	9685	47.3
1768.453	9686	47.3
1768.549	9687	47.3
1768.667	9688	47.3
1768.775	9689	47.3
1768.894	9690	47.3
1768.99	9691	47.3
1769.083	9692	47.3
1769.21	9693	47.3
1769.309	9694	47.3
1769.404	9695	47.3
1769.51	9696	47.3
1769.624	9697	47.3
1769.732	9698	47.3
1769.85	9699	47.3
1769.962	9700	47.4
1770.06	9701	47.4
1770.153	9702	47.4
1770.268	9703	47.4
1770.37	9704	47.4
1770.496	9705	47.4
1770.569	9706	47.4
1770.698	9707	47.4
1770.795	9708	47.4
1770.893	9709	47.4
1770.988	9710	47.4
1771.087	9711	47.4
1771.194	9712	47.4
1771.284	9713	47.4
1771.401	9714	47.4
1771.494	9715	47.4
1771.587	9716	47.4
1771.67	9717	47.5
1771.753	9718	47.5
1771.826	9719	47.5
1771.921	9720	47.5
1772.005	9721	47.5
1772.094	9722	47.5
1772.191	9723	47.5
1772.295	9724	47.5
1772.387	9725	47.5
1772.496	9726	47.5
1772.588	9727	47.5
1772.702	9728	47.5
1772.812	9729	47.5
1772.892	9730	47.5
1773.008	9731	47.5
1773.162	9732	47.5
1773.284	9733	47.5
1773.386	9734	47.6
1773.488	9735	47.6
1773.578	9736	47.6
1773.682	9737	47.6
1773.796	9738	47.6
1773.887	9739	47.6
1773.993	9740	47.6
1774.093	9741	47.6
1774.21	9742	47.6
1774.316	9743	47.6
1774.443	9744	47.6
1774.562	9745	47.6
1774.671	9746	47.6
1774.782	9747	47.6
1774.909	9748	47.6
1775.033	9749	47.6
1775.134	9750	47.6
1775.242	9751	47.7
1775.338	9752	47.7
1775.433	9753	47.7
1775.552	9754	47.7
1775.663	9755	47.7
1775.756	9756	47.7
1775.846	9757	47.7
1775.963	9758	47.7
1776.052	9759	47.7
1776.168	9760	47.7
1776.255	9761	47.7
1776.345	9762	47.7
1776.43	9763	47.7
1776.538	9764	47.7
1776.641	9765	47.7
1776.731	9766	47.7
1776.855	9767	47.7
1776.986	9768	47.8
1777.129	9769	47.8
1777.258	9770	47.8
1777.382	9771	47.8
1777.49	9772	47.8
1777.63	9773	47.8
1777.737	9774	47.8
1777.832	9775	47.8
1777.931	9776	47.8
1778.013	9777	47.8
1778.151	9778	47.8
1778.29	9779	47.8
1778.382	9780	47.8
1778.49	9781	47.8
1778.586	9782	47.8
1778.697	9783	47.8
1778.815	9784	47.8
1778.937	9785	47.9
1779.081	9786	47.9
1779.211	9787	47.9
1779.329	9788	47.9
1779.436	9789	47.9
1779.563	9790	47.9
1779.674	9791	47.9
1779.784	9792	47.9
1779.888	9793	47.9
1779.993	9794	47.9
1780.078	9795	47.9
1780.186	9796	47.9
1780.276	9797	47.9
1780.392	9798	47.9
1780.489	9799	47.9
1780.588	9800	47.9
1780.677	9801	47.9
1780.797	9802	48
1780.878	9803	48
1780.96	9804	48
1781.022	9805	48
1781.126	9806	48
1781.238	9807	48
1781.323	9808	48
1781.397	9809	48
1781.472	9810	48
1781.546	9811	48
1781.645	9812	48
1781.753	9813	48
1781.837	9814	48
1781.908	9815	48
1782.027	9816	48
1782.137	9817	48
1782.225	9818	48
1782.32	9819	48.1
1782.428	9820	48.1
1782.487	9821	48.1
1782.575	9822	48.1
1782.655	9823	48.1
1782.766	9824	48.1
1782.902	9825	48.1
1783.003	9826	48.1
1783.109	9827	48.1
1783.227	9828	48.1
1783.326	9829	48.1
1783.41	9830	48.1
1783.514	9831	48.1
1783.622	9832	48.1
1783.699	9833	48.1
1783.805	9834	48.1
1783.896	9835	48.1
1784.002	9836	48.2
1784.089	9837	48.2
1784.191	9838	48.2
1784.276	9839	48.2
1784.387	9840	48.2
1784.516	9841	48.2
1784.62	9842	48.2
1784.749	9843	48.2
1784.876	9844	48.2
1784.967	9845	48.2
1785.066	9846	48.2
1785.164	9847	48.2
1785.263	9848	48.2
1785.376	9849	48.2
1785.483	9850	48.2
1785.586	9851	48.2
1785.715	9852	48.2
1785.829	9853	48.3
1785.931	9854	48.3
1786.03	9855	48.3
1786.138	9856	48.3
1786.246	9857	48.3
1786.357	9858	48.3
1786.433	9859	48.3
1786.515	9860	48.3
1786.645	9861	48.3
1786.737	9862	48.3
1786.824	9863	48.3
1786.918	9864	48.3
1786.996	9865	48.3
1787.09	9866	48.3
1787.214	9867	48.3
1787.328	9868	48.3
1787.437	9869	48.3
1787.558	9870	48.4
1787.644	9871	48.4
1787.702	9872	48.4
1787.797	9873	48.4
1787.894	9874	48.4
1788.011	9875	48.4
1788.095	9876	48.4
1788.233	9877	48.4
1788.334	9878	48.4
1788.423	9879	48.4
1788.529	9880	48.4
1788.635	9881	48.4
1788.725	9882	48.4
1788.834	9883	48.4
1788.916	9884	48.4
1789.048	9885	48.4
1789.142	9886	48.4
1789.225	9887	48.5
1789.337	9888	48.5
1789.437	9889	48.5
1789.527	9890	48.5
1789.605	9891	48.5
1789.706	9892	48.5
1789.795	9893	48.5
1789.892	9894	48.5
1789.985	9895	48.5
1790.096	9896	48.5
1790.175	9897	48.5
1790.262	9898	48.5
1790.342	9899	48.5
1790.445	9900	48.5
1790.579	9901	48.5
1790.699	9902	48.5
1790.827	9903	48.5
1790.96	9904	48.6
1791.042	9905	48.6
1791.144	9906	48.6
1791.248	9907	48.6
1791.337	9908	48.6
1791.433	9909	48.6
1791.527	9910	48.6
1791.619	9911	48.6
1791.718	9912	48.6
1791.849	9913	48.6
1791.97	9914	48.6
1792.067	9915	48.6
1792.183	9916	48.6
1792.295	9917	48.6
1792.416	9918	48.6
1792.548	9919	48.6
1792.629	9920	48.6
1792.729	9921	48.7
1792.84	9922	48.7
1792.928	9923	48.7
1793.031	9924	48.7
1793.109	9925	48.7
1793.189	9926	48.7
1793.29	9927	48.7
1793.389	9928	48.7
1793.509	9929	48.7
1793.645	9930	48.7
1793.755	9931	48.7
1793.86	9932	48.7
1793.978	9933	48.7
1794.063	9934	48.7
1794.201	9935	48.7
1794.296	9936	48.7
1794.418	9937	48.7
1794.53	9938	48.8
1794.624	9939	48.8
1794.734	9940	48.8
1794.876	9941	48.8
1794.979	9942	48.8
1795.085	9943	48.8
1795.193	9944	48.8
1795.303	9945	48.8
1795.398	9946	48.8
1795.533	9947	48.8
1795.62	9948	48.8
1795.741	9949	48.8
1795.879	9950	48.8
1795.965	9951	48.8
1796.049	9952	48.8
1796.13	9953	48.8
1796.227	9954	48.8
1796.349	9955	48.9
1796.474	9956	48.9
1796.571	9957	48.9
1796.668	9958	48.9
1796.751	9959	48.9
1796.858	9960	48.9
1796.949	9961	48.9
1797.042	9962	48.9
1797.147	9963	48.9
1797.253	9964	48.9
1797.354	9965	48.9
1797.438	9966	48.9
1797.538	9967	48.9
1797.638	9968	48.9
1797.756	9969	48.9
1797.862	9970	48.9
1797.952	9971	48.9
1798.036	9972	49
1798.189	9973	49
1798.272	9974	49
1798.364	9975	49
1798.492	9976	49
1798.61	9977	49
1798.706	9978	49
1798.797	9979	49
1798.902	9980	49
1798.996	9981	49
1799.12	9982	49
1799.214	9983	49
1799.284	9984	49
1799.36	9985	49
1799.449	9986	49
1799.545	9987	49
1799.644	9988	49
1799.752	9989	49.1
1799.838	9990	49.1
1799.931	9991	49.1
1800.015	9992	49.1
1800.103	9993	49.1
1800.196	9994	49.1
1800.298	9995	49.1
1800.407	9996	49.1
1800.526	9997	49.1
1800.656	9998	49.1
1800.743	9999	49.1
1800.842	10000	49.1
1800.929	10001	49.1
1801.018	10002	49.1
1801.113	10003	49.1
1801.184	10004	49.1
1801.27	10005	49.1
1801.373	10006	49.2
1801.436	10007	49.2
1801.553	10008	49.2
1801.649	10009	49.2
1801.762	10010	49.2
1801.848	10011	49.2
1801.959	10012	49.2
1802.115	10013	49.2
1802.209	10014	49.2
1802.299	10015	49.2
1802.395	10016	49.2
1802.491	10017	49.2
1802.594	10018	49.2
1802.703	10019	49.2
1802.804	10020	49.2
1802.909	10021	49.2
1803.008	10022	49.2
1803.085	10023	49.3
1803.169	10024	49.3
1803.269	10025	49.3
1803.384	10026	49.3
1803.482	10027	49.3
1803.599	10028	49.3
1803.7	10029	49.3
1803.811	10030	49.3
1803.913	10031	49.3
1804.002	10032	49.3
1804.081	10033	49.3
1804.188	10034	49.3
1804.291	10035	49.3
1804.406	10036	49.3
1804.513	10037	49.3
1804.592	10038	49.3
1804.717	10039	49.3
1804.804	10040	49.4
1804.9	10041	49.4
1805.01	10042	49.4
1805.121	10043	49.4
1805.212	10044	49.4
1805.285	10045	49.4
1805.371	10046	49.4
1805.463	10047	49.4
1805.572	10048	49.4
1805.686	10049	49.4
1805.791	10050	49.4
1805.893	10051	49.4
1805.999	10052	49.4
1806.096	10053	49.4
1806.184	10054	49.4
1806.259	10055	49.4
1806.34	10056	49.4
1806.431	10057	49.5
1806.525	10058	49.5
1806.629	10059	49.5
1806.723	10060	49.5
1806.84	10061	49.5
1806.98	10062	49.5
1807.117	10063	49.5
1807.198	10064	49.5
1807.31	10065	49.5
1807.417	10066	49.5
1807.522	10067	49.5
1807.629	10068	49.5
1807.745	10069	49.5
1807.908	10070	49.5
1808.037	10071	49.5
1808.15	10072	49.5
1808.254	10073	49.5
1808.324	10074	49.6
1808.42	10075	49.6
1808.525	10076	49.6
1808.627	10077	49.6
1808.764	10078	49.6
1808.858	10079	49.6
1808.984	10080	49.6
1809.112	10081	49.6
1809.248	10082	49.6
1809.334	10083	49.6
1809.434	10084	49.6
1809.504	10085	49.6
1809.594	10086	49.6
1809.692	10087	49.6
1809.816	10088	49.6
1809.892	10089	49.6
1810	10090	49.6
1810.113	10091	49.7
1810.231	10092	49.7
1810.345	10093	49.7
1810.434	10094	49.7
1810.53	10095	49.7
1810.622	10096	49.7
1810.697	10097	49.7
1810.849	10098	49.7
1810.929	10099	49.7
1811.009	10100	49.7
1811.113	10101	49.7
1811.224	10102	49.7
1811.304	10103	49.7
1811.412	10104	49.7
1811.522	10105	49.7
1811.63	10106	49.7
1811.748	10107	49.7
1811.836	10108	49.8
1811.92	10109	49.8
1811.999	10110	49.8
1812.076	10111	49.8
1812.172	10112	49.8
1812.288	10113	49.8
1812.396	10114	49.8
1812.481	10115	49.8
1812.57	10116	49.8
1812.664	10117	49.8
1812.764	10118	49.8
1812.88	10119	49.8
1812.975	10120	49.8
1813.06	10121	49.8
1813.147	10122	49.8
1813.24	10123	49.8
1813.366	10124	49.8
1813.459	10125	49.9
1813.522	10126	49.9
1813.589	10127	49.9
1813.668	10128	49.9
1813.777	10129	49.9
1813.879	10130	49.9
1813.975	10131	49.9
1814.043	10132	49.9
1814.133	10133	49.9
1814.221	10134	49.9
1814.324	10135	49.9
1814.414	10136	49.9
1814.499	10137	49.9
1814.611	10138	49.9
1814.717	10139	49.9
1814.849	10140	49.9
1814.976	10141	49.9
1815.095	10142	50
1815.189	10143	50
1815.29	10144	50
1815.378	10145	50
1815.468	10146	50
1815.557	10147	50
1815.65	10148	50
1815.733	10149	50
1815.849	10150	50
1815.951	10151	50
1816.057	10152	50
1816.14	10153	50
